node,x,y
0,0.22096751047353191,0.9247371451617666
1,0.14487216684454648,0.16605839789033255
2,0.1833361540157251,0.11055512998312751
3,0.05962925716325276,0.37762684193240914
4,0.8780622522945035,0.37193328156985067
5,0.30452383658497467,0.3026297273923034
6,0.7175362118946613,0.6095090699374923
7,0.14243027801469937,0.2647613539233355
8,0.2394400051060125,0.12223659617956237
9,0.9014417329473887,0.3662888963863221
10,0.05918401801610403,0.36363203995849847
11,0.23173669685956577,0.8964101695672068
12,0.05688147848419454,0.3395522892795594
13,0.053248921192056195,0.3734817239960314
14,0.14876973349704048,0.1864042743960382
15,0.7667420041512939,0.39209111554044446
16,0.6926162851179258,0.2776161390728179
17,0.33204373004338655,0.5061390132905882
18,0.1839549568680901,0.616089628066323
19,0.27418891525884126,0.771154306681831
20,0.429845761666273,0.5957448327027877
21,0.6409378097864132,0.4949641893387177
