node,x,y
0,0.7317645029118057,0.39354861109476047
1,0.6115988421745193,0.2543783459491142
2,0.6908348394859551,0.3368350085698839
3,0.6391528636004608,0.2998203943470774
4,0.571488487402924,0.2405539455186382
5,0.5771211836742579,0.2408964025820589
6,0.40151257279401853,0.11605578838312124
7,0.5823771539444648,0.23809119844325888
8,0.6001092845563383,0.22665436145551707
9,0.598292967088601,0.22782738801179558
10,0.6348436534927122,0.25561062918712585
11,0.6070056731910859,0.23176206695568707
12,0.6348842455294288,0.23580168577664462
13,0.6397938450853188,0.2338529331979565
14,0.6377014120282757,0.21349476682394092
15,0.631592931980008,0.21006759872048972
16,0.6021079330191902,0.19990760465080562
17,0.5742541642783805,0.19313279539176909
18,0.5525190963926652,0.18513700720110116
19,0.1087608993722436,0.07533327536060694
20,0.522543690900696,0.177207894908088
21,0.5185457964817655,0.17656549461106089
22,0.3921235119718584,0.15249409146245954
23,0.34849599645330803,0.14611985760382246
24,0.32803123537726253,0.14381711091574398
25,0.3011283729198775,0.14314033436352744
26,0.29972581588281905,0.14309151670799045
27,0.3084500384910409,0.14981682774543523
28,0.31514809112538816,0.15644339112421657
29,0.32954226778915297,0.16470226303175164
30,0.32887882193791645,0.17816593026869332
31,0.32486407070435463,0.19378110391480824
32,0.320749006213667,0.19938280521348906
33,0.3143358749930491,0.1981099410229181
34,0.2895729953904759,0.3097693622317587
35,0.2547346090521497,0.3740530023658438
36,0.1897911174610756,0.5351466990586026
37,0.19394203062265472,0.5559712394298486
38,0.27367884937736264,0.8555246339156398
