source,target,edge_id,length,connectivity,shared_points
0,1,0,0.003320003571530191,,
1,4,1,0.005353194870688395,,
1,3,2,0.005331893719995876,,
2,3,3,0.0007920835791773682,,
3,4,4,2.130115069251884e-05,,
4,6,5,0.00527574209128236,,
5,6,6,0.000151284070021903,,
6,7,7,0.2979378647004813,,
7,8,8,0.037219303601261355,,
7,8,9,0.037219303601261355,,
8,9,10,0.10577933617402657,,
9,12,11,0.33499771845499904,,
9,10,12,0.08230534845068194,,
9,10,13,0.08230534845068194,,
10,11,14,0.18237604115676964,,
11,13,15,0.11590794247608338,,
11,12,16,0.07031632884754746,,
12,13,17,0.04559161362853592,,
13,14,18,0.04322277252077189,,
14,15,19,0.03213382344866411,,
14,15,20,0.03213382344866411,,
15,16,21,0.08905888993917688,,
