source,target,edge_id,length,connectivity,shared_points
0,58,0,6.813919632298765,,159
0,14,1,7.928096827758074,,144
0,15,2,6.380996383329336,,149
1,48,3,3.22891406559101,,66
1,49,4,24.487205895383376,,4
1,50,5,7.057045356730172,,67
1,2,6,7.26963757524226,,152
1,16,7,6.81043513616954,,23
1,17,8,10.121833060404326,,24
2,48,9,9.030370475478756,,64
2,49,10,28.1055925339432,,4
2,50,11,5.990153870185125,,387
2,51,12,14.379240259151164,,6
2,52,13,15.457498862506664,,5
2,53,14,16.338193192163125,,3
2,54,15,15.566892676210966,,3
2,55,16,8.510447883502831,,222
2,4,17,5.689391226455083,,1322
2,16,18,8.926250912908285,,23
2,17,19,4.7751857057490374,,1089
2,18,20,6.978360379089539,,707
4,50,21,8.312899505992727,,208
4,51,22,15.157905706349728,,4
4,52,23,15.358959194404006,,5
4,53,24,15.933855189664229,,3
4,55,25,5.919870004715725,,1079
4,56,26,16.81577720781015,,4
4,57,27,8.261235632205736,,542
4,7,28,5.65676964217071,,1856
4,17,29,7.095358536774588,,707
4,18,30,5.60650704291167,,1877
4,26,31,7.8423264989017065,,682
6,7,32,19.396376244192144,,1
6,17,33,18.99049410871562,,1
6,18,34,18.712403574214907,,5
6,26,35,19.29378204104303,,3
7,55,36,7.477163723594058,,543
7,56,37,17.044340738273508,,2
7,57,38,5.8429085466905555,,1817
7,58,39,7.512343330314629,,753
7,14,40,6.330886859029497,,1860
7,18,41,8.402524281119993,,684
7,26,42,6.04220980507285,,1902
7,29,43,8.153820911898004,,658
8,14,44,19.453180532294123,,5
8,26,45,19.680338950181454,,5
8,29,46,18.629460251038957,,4
9,14,47,22.785013195537466,,2
9,28,48,4.8332993309415695,,2
9,29,49,22.575086887032292,,1
10,14,50,18.560535625547747,,5
10,26,51,18.643047344832908,,4
10,29,52,17.300387298816702,,4
11,14,53,18.894870197645346,,3
11,29,54,17.861963636646923,,3
12,14,55,15.207851496729907,,3
12,29,56,15.495749326799851,,2
14,57,57,7.566270503679057,,755
14,58,58,5.698118417979364,,1364
14,15,59,5.17130874393868,,1295
14,26,60,8.233700804560508,,668
14,28,61,22.900406014606975,,1
14,29,62,5.983551407721797,,1986
14,31,63,6.79284790792333,,732
15,58,64,8.507883780893485,,145
15,29,65,7.568738637430877,,730
15,31,66,4.845631867097278,,1085
16,17,67,8.936534209141076,,24
17,18,68,4.373061552031434,,1691
17,32,69,5.008384857783917,,399
17,33,70,7.974751685903283,,386
18,26,71,6.480902803400043,,1774
18,32,72,6.103166543856533,,386
18,33,73,6.058751882934426,,1659
18,34,74,7.9277141371920665,,621
19,27,75,8.400353945125772,,3
19,33,76,19.121044761690168,,6
19,34,77,18.63702062992453,,3
20,33,78,20.612019146193543,,6
20,34,79,19.383968133278678,,6
21,26,80,22.95844366729965,,7
21,33,81,22.1607845833225,,7
21,34,82,21.497140910540427,,7
22,40,83,8.280076918186404,,11
22,50,84,8.627560773877123,,12
22,55,85,10.290060698253077,,11
23,40,86,10.01962106779787,,3
23,50,87,11.41078077327119,,3
23,55,88,12.133426920637076,,3
24,40,89,8.997830983409374,,6
24,50,90,10.202837489180922,,6
24,55,91,10.501794490105441,,6
25,40,92,20.05743353615521,,2
25,50,93,19.558783138246856,,3
25,55,94,21.150521664154926,,1
26,29,95,5.632259572371009,,2166
26,33,96,8.258766960069865,,630
26,34,97,6.100737893167363,,1998
26,35,98,6.703427029370999,,808
26,36,99,18.318659248992667,,1
27,33,100,18.74653945446656,,3
27,34,101,17.19084098457367,,3
28,29,102,22.2268339829526,,1
29,31,103,5.4826450430143385,,1620
29,34,104,8.421138851342354,,809
29,35,105,5.300137882037914,,1696
29,36,106,17.328760729425948,,4
29,37,107,6.827718812142351,,291
30,34,108,23.398861694677972,,2
30,35,109,21.105399062322288,,3
31,35,110,8.848390706658765,,292
31,37,111,6.306781497254492,,393
32,33,112,5.311615400223099,,467
32,38,113,7.1305070208206045,,6
32,39,114,8.218345505389387,,7
33,34,115,4.987034165421657,,2177
33,38,116,8.512219158864303,,6
33,39,117,4.458728742880932,,953
33,43,118,6.838576096883201,,717
34,35,119,6.252085917257963,,1430
34,36,120,18.4753413293363,,1
34,39,121,6.148107269274446,,717
34,43,122,5.2806560144717665,,1336
34,44,123,8.79984371469895,,178
35,37,124,6.321083141187596,,369
35,43,125,9.37464125060946,,177
35,44,126,8.627043066560578,,228
35,45,127,13.845310273049241,,5
37,44,128,11.681836466768194,,6
37,45,129,13.270900124622548,,5
38,39,130,8.46760014882097,,6
39,43,131,4.525186953523183,,869
40,46,132,5.777844196137297,,195
40,50,133,8.92210145852481,,27
40,55,134,6.013204279076762,,250
40,57,135,8.045383684993181,,165
41,46,136,15.13937130336193,,3
41,55,137,14.403481949291576,,3
41,57,138,14.222088180908694,,3
42,46,139,24.582927810831407,,2
42,57,140,25.7724346076186,,1
43,44,141,7.110600619355308,,236
44,45,142,17.140903838246725,,5
46,47,143,4.800700979654475,,244
46,55,144,7.526225878232116,,172
46,57,145,5.152741206885169,,708
46,58,146,7.029973026064225,,238
47,57,147,6.865212700110225,,234
47,58,148,5.878358359823361,,249
48,50,149,6.696940383530171,,73
49,50,150,26.834534680930897,,4
50,55,151,6.682574548819954,,303
51,55,152,15.454301451633278,,4
52,55,153,15.780974990266243,,5
53,55,154,16.366457424545015,,3
55,57,155,5.749686822021893,,1077
56,57,156,17.828926606076248,,2
57,58,157,4.4596422562305795,,1643
