source,target,edge_id,length,connectivity,shared_points
0,1,0,0.05013664949803649,,
1,2,1,0.00010018545744000518,,
1,2,2,0.00010018545744000518,,
2,3,3,0.2769961993000174,,
3,26,4,0.5626122981110285,,
3,4,5,0.0018752859978209413,,
4,7,6,0.19040987834803602,,
4,5,7,0.006954655562893319,,
5,11,8,0.3376423885841088,,
5,6,9,0.011778922098549971,,
6,16,10,0.42176127796206614,,
6,7,11,0.17167630068659273,,
7,8,12,0.05205132237388377,,
8,14,13,0.1393235665252367,,
8,9,14,0.025480747567380613,,
9,10,15,0.06616586318509454,,
9,13,16,0.11078189503811875,,
10,12,17,0.021263665645392504,,
10,11,18,0.010489232672607152,,
11,12,19,0.010774432972785353,,
12,13,20,0.023352366207631703,,
13,14,21,0.003060923919737335,,
14,15,22,0.04652026556082156,,
15,24,23,0.10663630983248029,,
15,16,24,0.012189822815531381,,
16,17,25,0.0017761428608157326,,
17,26,26,0.11846601362888243,,
17,18,27,0.007529759220613164,,
18,19,28,0.0021152891415776587,,
18,19,29,0.0021152891415776587,,
19,20,30,0.06719471567583923,,
20,21,31,0.004141212412823947,,
20,21,32,0.004141212412823947,,
21,22,33,0.000524136097259098,,
22,29,34,0.059457247814251546,,
22,23,35,0.006245757000183261,,
23,24,36,0.004919474607836816,,
23,25,37,0.009995330676098368,,
24,25,38,0.005075856068261553,,
25,26,39,0.020719813404487697,,
26,27,40,0.005028787648174493,,
27,31,41,0.04871002795957713,,
27,28,42,0.007329481461751719,,
28,30,43,0.01895539850863104,,
28,29,44,0.010138077623556008,,
29,30,45,0.00881732088507503,,
30,31,46,0.02242514798919437,,
31,32,47,0.011575189678883158,,
32,33,48,0.00043075165969264084,,
32,33,49,0.00043075165969264084,,
33,34,50,0.012217269426369581,,
34,38,51,0.02479960694744432,,
34,35,52,0.00038009600129340626,,
35,36,53,0.0019322171906031027,,
35,37,54,0.013776203943979493,,
37,39,55,0.011199347783770852,,
37,39,56,0.011199347783770852,,
39,40,57,0.006625857876717323,,
