node,x,y
0,0.9064644318000319,0.6495656966764008
1,0.9061477379091419,0.6701413399061683
2,0.9255521497317444,0.5082504551948769
3,0.533212944568324,0.44017647597983706
4,0.8224387797446225,0.08970959004342591
5,0.910916721604166,0.6268028577710727
6,0.7801107971090054,0.11497374269663835
7,0.8307545512669599,0.10209007542810883
8,0.757809151666499,0.15177739759497694
9,0.6059999967275489,0.7980454585154941
10,0.5912268039944523,0.566201513774902
11,0.9100828235719178,0.5631235913695425
12,0.46228526744636106,0.3212214508091405
13,0.30557196116513974,0.38578069640900936
14,0.5286642428105386,0.3430638613458163
15,0.7501905550923118,0.2851827710890011
16,0.39543764791355285,0.35633844533010806
17,0.6701556469416772,0.44917897256952805
18,0.8324850966426011,0.39555843483431063
19,0.19553511048179573,0.688254700015839
20,0.9295196539172894,0.40716613002415175
21,0.5095506479408599,0.47542764397096604
