node,x,y
0,0.10005208986007041,0.6110612099864221
1,0.4068186138317325,0.83561573030326
2,0.086976923314892,0.5518452508003089
3,0.10797644440758075,0.5349451127309881
4,0.11608294421360046,0.4065794093036062
5,0.06825776177024188,0.48226346548811727
6,0.0853929261831279,0.5318033405272802
7,0.2069516930389235,0.6366999926015029
8,0.08412013758407104,0.5523884096419702
9,0.11867273035546362,0.5172854622048917
10,0.122682368768568,0.7300755079515988
11,0.11650711141903583,0.39437511435729755
12,0.1126000514548911,0.4504048861433827
13,0.13456231033375035,0.665546888012543
14,0.5530366870448793,0.6628783675662249
15,0.8817818697825357,0.07961387018245021
16,0.3448470521388841,0.7804919336132073
17,0.418754966755091,0.8357261921831741
18,0.48879563008926735,0.7180677125549779
19,0.4408203190600477,0.8680701592153379
20,0.4392376846946456,0.7638135947160584
21,0.4433227876694053,0.7898173609957443
22,0.36414022913857974,0.8301480261524437
23,0.48107053286033763,0.8307678719070706
24,0.6253652278913143,0.6365079216230166
25,0.240114155999023,0.6621041927535919
26,0.8726023745854247,0.08045761947492111
27,0.23579800273747864,0.6616949828803431
