birth,death,raw_death,edge_id
0.0,0.0653219223755463,0.0025195829759091515,14
0.0,0.0675614732338513,0.002605966444292507,13
0.0,0.08723821241351182,0.003364933346299004,12
0.0,0.1437457842960351,0.00554453111298181,29
0.0,0.23802135110780803,0.009180907761811907,21
0.0,0.2416459887713794,0.009320716497055015,25
0.0,0.2646498337449292,0.010208015799769765,11
0.0,0.36272535821937496,0.013990963588698923,0
0.0,0.4606219102703947,0.017767008092255843,18
0.0,0.5435421120307966,0.02096538807123627,17
0.0,0.5768795092899418,0.02225127090414425,20
0.0,0.5956105534128514,0.02297376066220369,24
0.0,0.5996699712994751,0.023130339645602793,5
0.0,0.8005869590487074,0.030880065977806126,37
0.0,0.9969399987764299,0.038453752700032595,36
0.0,1.00306000122357,0.03868981210271957,7
0.0,1.176695901561581,0.04538725826762435,32
0.0,1.1995934746018968,0.046270458472455034,33
0.0,1.704040331151871,0.06572787285635881,9
0.0,1.7513150172367262,0.06755134176111721,3
0.0,1.8389329909261662,0.07093092317671579,28
0.0,1.8505122129491356,0.07137755440896298,30
0.0,2.510338609440566,0.09682823459711454,2
0.0,2.9901862255283507,0.11533681243067162,15
0.0,3.8513112423911866,0.14855193920148624,34
