source,target,edge_id,length,connectivity,shared_points
0,20,0,3.1664576877233737,,390
0,33,1,18.175924629563276,,72
0,34,2,25.643013793568365,,4
0,35,3,12.263456820385205,,17
1,30,4,13.310806723254931,,1
1,31,5,5.761754568213684,,13
1,32,6,6.5880494043349085,,10
1,39,7,15.975094999959351,,14
1,41,8,19.455427227448506,,3
1,2,9,4.130758730549255,,183
1,12,10,13.215118013862067,,14
1,14,11,25.09637127739556,,3
1,15,12,13.714732205628684,,12
1,16,13,16.436398458787682,,2
2,31,14,7.606260870763778,,10
2,32,15,6.001726757910016,,18
2,12,16,14.77614614917047,,6
2,15,17,12.349233785394693,,42
2,16,18,15.626722686548828,,3
3,33,19,11.59123493547069,,56
3,34,20,3.4066550453913895,,56
3,5,21,2.4963756233733583,,56
4,33,22,20.41330035019807,,1
4,17,23,17.824025300119114,,1
5,33,24,12.356413132051019,,56
5,34,25,3.2740598088271633,,69
5,38,26,20.68715404012788,,4
6,8,27,1.1432181924269267,,18
6,19,28,4.149951896531442,,13
6,21,29,4.387370485108047,,13
7,9,30,2.9891890682897615,,4
7,18,31,22.331772846251063,,4
7,22,32,6.796253478562151,,2
8,19,33,4.257888556275834,,13
8,21,34,4.230584650862594,,16
9,18,35,22.721664194506303,,2
9,22,36,7.763047364426322,,2
10,36,37,3.743831413937425,,4
10,40,38,4.160902757278299,,4
10,11,39,2.576672965349587,,4
11,36,40,3.4676728541504787,,4
11,40,41,2.531000745673137,,6
12,41,42,10.620468992439516,,2
12,15,43,14.860814341730682,,6
17,18,44,5.096081978002913,,116
17,23,45,2.5214570166056287,,144
17,24,46,7.115984650247458,,108
18,22,47,20.619107184206094,,3
18,23,48,3.6456131055795673,,108
18,24,49,2.7260538931484057,,141
19,21,50,1.574031127814429,,17
20,33,51,19.077411167657445,,21
20,34,52,25.913942428359256,,6
20,35,53,13.050610952166403,,17
23,24,54,4.974488626603676,,138
23,27,55,16.97206355085824,,4
24,27,56,17.93322079488047,,2
25,26,57,24.289452891971862,,2
25,28,58,20.166982015215886,,3
26,28,59,5.395210605260782,,27
29,30,60,6.913512816513637,,2
30,31,61,13.34446166381069,,1
30,39,62,16.493913001016022,,1
31,32,63,5.086645654303618,,10
31,39,64,17.00486303638348,,1
33,34,65,9.984308485275493,,94
33,35,66,14.718879116976643,,17
34,38,67,21.79309508277135,,4
36,40,68,1.9769524924963566,,5
37,39,69,12.633605322984565,,2
