birth,death,raw_birth,edge_id
0.08345419516819393,inf,0.00026651719281245434,188
0.17246861969310529,inf,0.0005507913925262287,142
0.19047649514560225,inf,0.0006083008850621408,182
0.3291095180544149,inf,0.0010510357772062218,129
0.3773645042671721,inf,0.0012051416725264996,121
0.4018949967790284,inf,0.0012834816288269657,209
0.42093156489259537,inf,0.0013442763280531178,168
0.4273299420030935,inf,0.0013647100222803354,126
0.5044541314555052,inf,0.0016110118700108922,55
0.5871691586080814,inf,0.0018751684746690644,62
0.6767808620287336,inf,0.002161350129056605,107
0.8855768095092772,inf,0.0028281555506531886,104
1.0,inf,0.0031935745384077396,66
1.131276656796334,inf,0.003612816327039803,202
1.3658453059035545,inf,0.004361928792337322,90
1.6114824268061287,inf,0.005146389247339567,114
1.6438586030874272,inf,0.005249784979562522,117
1.9225897323577932,inf,0.006139933617061999,199
2.115451091294099,inf,0.006755850742403702,147
2.5126685580489023,inf,0.008024394330442663,88
2.5633064890628363,inf,0.008186110337606411,97
2.8550587954503603,inf,0.009117843074807341,171
2.8804897085447196,inf,0.009199058591353948,185
3.1226227220231784,inf,0.00997232841810669,52
3.438871812753622,inf,0.010982293462058035,151
3.5294546615643307,inf,0.011271576541636352,160
3.660425256183018,inf,0.011689840897890713,120
4.202965210904667,inf,0.01342248268335866,33
4.38855916291541,inf,0.014015190802982636,81
5.082705990016746,inf,0.016232000435929983,155
5.1727673129243765,inf,0.01651961798366311,8
5.2295959983714795,inf,0.01670110462655816,92
5.403887254775279,inf,0.01725771674527643,105
5.412086459419156,inf,0.017283901516462308,86
5.79250523591772,inf,0.018498797235020348,48
6.162047358551183,inf,0.019678957548731724,138
6.565866681829561,inf,0.020968584657670597,143
6.688681384556104,inf,0.0213608025652402,137
6.7115605028676715,inf,0.02143386873494124,80
7.744512583559676,inf,0.024732678199234526,57
7.960092831220261,inf,0.025421149789147002,77
8.178103688346985,inf,0.026117383711563358,163
8.291225048233395,inf,0.026478645206246654,175
8.313505070697778,inf,0.02654979811870406,41
8.60260700460936,inf,0.027473066693848525,59
9.402409715169554,inf,0.030027296266043058,75
9.406132641483783,inf,0.030039185708728544,204
9.762138711207658,inf,0.031176117628517325,2
9.852128206458296,inf,0.03146350578927393,74
10.28303545746557,inf,0.03283964021450603,44
11.357478589545956,inf,0.03627095444408501,217
11.447718917521263,inf,0.03655914365784452,71
12.202330205126618,inf,0.03896905105233606,69
12.681352222164344,inf,0.04049884356928446,165
12.781331615200497,inf,0.04081813521325017,167
12.85992893632896,inf,0.04106914161679309,153
13.223521299915026,inf,0.04223030093150104,212
15.504833484249495,inf,0.049515841437550945,124
15.66922328205668,inf,0.05004083251020197,131
15.837139422236651,inf,0.05057708522006843,50
18.403060710247466,inf,0.05877154611301816,191
19.709675888831264,inf,0.06294431907884046,180
20.032414937625113,inf,0.06397501028761843,98
22.283980985589405,inf,0.07116555428994054,148
23.69950828850511,inf,0.07568614624295311,27
25.513254853279932,inf,0.08147848109134248,96
26.147060907265555,inf,0.08350258796763965,17
32.177722466037935,inf,0.10276195517148945,31
32.3904732997115,inf,0.10344139081693438,26
37.01961790495764,inf,0.118224909162856,37
38.55173941294246,inf,0.12311785340050319,6
43.61252794840891,inf,0.13927985881163463,23
52.88682443020254,inf,0.16889801591753523,20
91.39497715024832,inf,0.2918766719653902,14
147.47830843662697,inf,0.4709829707906552,4
171.198520844211,inf,0.5467352371811389,10
