source,target,edge_id,length,connectivity,shared_points
0,2,0,0.5692866535217307,,
1,2,1,0.00022978444149845956,,
2,3,2,0.0011733174938470814,,
3,32,3,0.017912548891974023,,
3,4,4,0.0009064859494593014,,
4,28,5,0.016568899801226222,,
4,5,6,0.0003269156309911869,,
5,27,7,0.015468611352267958,,
5,6,8,0.0002819467701777878,,
6,7,9,0.000168930075541307,,
6,16,10,0.0078561956419414,,
7,19,11,0.012011090232790234,,
7,8,12,0.0010583451375109076,,
8,31,13,0.01512556607209481,,
8,9,14,0.0015633435468508372,,
9,10,15,0.0004087068039998476,,
9,25,16,0.012069821390495616,,
10,11,17,0.0008092400083532514,,
10,30,18,0.01287629172661875,,
11,12,19,0.001178507806225415,,
11,20,20,0.008409561152260325,,
12,13,21,0.0003435336963224511,,
12,37,22,0.012551658715608482,,
13,23,23,0.007825671658386879,,
13,14,24,0.0005432950593293739,,
14,15,25,0.0010830483777410915,,
14,26,26,0.009053508306122837,,
15,16,27,0.0006992451300669167,,
15,24,28,0.006593490327199358,,
16,17,29,0.003540038114827615,,
17,34,30,0.005611555987082406,,
17,18,31,0.0007768754447481374,,
18,38,32,0.0056836539362841165,,
18,19,33,6.911106814389001e-06,,
18,40,34,0.006343577692515812,,
19,20,35,0.00023810641618493555,,
20,21,36,0.00039939558025769983,,
21,22,37,0.0003098669036238899,,
21,29,38,0.0031942957942496797,,
22,23,39,0.0002288895247928302,,
22,35,40,0.004051544219037306,,
22,39,41,0.00505476574607111,,
23,24,42,0.00039416210588294476,,
24,25,43,0.0011099993113248274,,
25,26,44,0.0002669702898575599,,
26,27,45,5.9254141833942064e-05,,
27,28,46,0.0007733728179670774,,
28,29,47,5.1780698966608085e-05,,
29,30,48,6.379919149779312e-05,,
30,31,49,0.00027722399462537517,,
31,32,50,4.435925619872272e-05,,
32,33,51,0.0003330674229597985,,
33,34,52,0.0002775217795458751,,
33,36,53,0.0007684690977194375,,
34,35,54,0.00017114368358395193,,
35,36,55,0.0003198036345896105,,
36,37,56,0.00023999503206506567,,
37,38,57,0.00011803104371121975,,
38,39,58,0.0003253918166679082,,
39,40,59,0.0003345319395637869,,
40,41,60,0.001096163060807065,,
41,42,61,0.0013654357996770727,,
41,42,62,0.0013654357996770727,,
42,43,63,0.0013260039561353576,,
43,45,64,0.3402970539392465,,
43,44,65,0.008394019899608529,,
44,46,66,0.35895192590588854,,
44,45,67,0.33190303403963795,,
45,46,68,0.02704889186625059,,
46,47,69,0.0065602326647327125,,
47,48,70,0.006977133462841123,,
47,48,71,0.006977133462841123,,
48,49,72,0.013298494076139922,,
49,50,73,8.799947171844735e-06,,
49,50,74,8.799947171844735e-06,,
50,51,75,0.000697122327474653,,
51,52,76,1.7565802625463256e-05,,
51,52,77,1.7565802625463256e-05,,
52,53,78,0.010766671858976284,,
