birth,death,raw_death,edge_id
0.0,0.16785472614129157,6.488713643290425,22
0.0,0.27225968698314035,10.524667288536376,210
0.0,0.2804799028945245,10.842433897562886,91
0.0,0.2811301541831443,10.867570481471061,58
0.0,0.2837426432175551,10.968560746268604,0
0.0,0.3816953926225511,14.755093041623818,155
0.0,0.3965508264850081,15.329355432658222,170
0.0,0.41213926799545253,15.931953497256734,110
0.0,0.41311804199482643,15.969789692575354,60
0.0,0.4418506844068726,17.08049948974779,211
0.0,0.4441999475929198,17.171314305853436,5
0.0,0.4562105783025059,17.635605929576997,75
0.0,0.46921791324275774,18.13842687260255,193
0.0,0.47787431820175863,18.473055120794,40
0.0,0.5929664619035501,22.922140232908976,120
0.0,0.6174505230724419,23.868613802059578,8
0.0,0.7343769735099095,28.38860720144996,112
0.0,0.8724735131983612,33.72696687571608,147
0.0,0.8908655175474607,34.43794149222467,132
0.0,0.8991065860061839,34.75651419239634,50
0.0,0.9888261143597664,38.22477714263008,207
0.0,0.997433463189186,38.5575090416116,144
0.0,1.0367452215800816,40.07717279417121,138
0.0,1.0389264322282752,40.16149124988101,238
0.0,1.1534706640202506,44.58939588310049,125
0.0,1.3504048506537092,52.20222617399856,230
0.0,1.382671641019493,53.44955454946186,150
0.0,1.4095006422292422,54.48667581609225,182
0.0,1.4476467950515752,55.96128107712592,183
0.0,1.6323962528694542,63.103089682051966,240
