node,x,y
0,0.1588808419429516,0.15513567955535815
1,0.16726639501992685,0.7425377611049161
2,0.1963131868605009,0.7466417932484563
3,0.2947188260084279,0.6388371133805861
4,0.20458079194218426,0.6930898874748258
5,0.23648205209982687,0.7686800255515335
6,0.1785443632132904,0.8406827622716131
7,0.43663690875531713,0.16188242589213256
8,0.44053754542225804,0.16129536505291087
9,0.31842934047384575,0.18704666461475292
10,0.29776325903687334,0.15436307992362763
11,0.46805479652473725,0.17747826514830453
12,0.433552545839477,0.16511091821960297
13,0.45457807473191075,0.22096657922565535
14,0.46654555754108584,0.19388938246330864
15,0.4076923185033143,0.3243427510518349
16,0.31393445550750776,0.3453358772515911
17,0.3683343769267061,0.30953058897554775
18,0.47496478106791973,0.21749518124652187
19,0.3663376814029418,0.3121783034677157
20,0.5033611291409004,0.22759452364610705
21,0.46672948905257544,0.3120876357880364
22,0.3954056949091431,0.4210734296237098
23,0.4471962188980249,0.38465709879582716
24,0.4519510110753903,0.3813543756694459
25,0.42029551841524915,0.3395638392000654
26,0.45317610240308187,0.4760713785185217
27,0.4519467906516544,0.4201490446133569
28,0.3026318788774616,0.4729400389442601
29,0.3095342896828613,0.41699685909576406
30,0.44148337458881554,0.43290606212306004
31,0.5292206688706563,0.30464736422305366
32,0.4653507093790161,0.4911231079759229
33,0.4832214166663258,0.3190507518179773
34,0.3181302557227174,0.3833059536581382
35,0.3294481013340112,0.48881555545671107
36,0.31286914649299763,0.4922775408108472
37,0.39983173855008486,0.3573093809287651
38,0.4943074870771696,0.49546852139090664
39,0.4770210682724774,0.5177536021274838
40,0.4791060584417898,0.5204104553815307
41,0.30412761723302034,0.6265743990857602
42,0.525045282161913,0.48844145871813366
43,0.30740353013807004,0.5299056154574071
44,0.49729931456870197,0.684297227047411
45,0.5091769633546243,0.5445607161706836
46,0.4476244458091476,0.5644951886981177
47,0.4346678869430971,0.5131719009569812
48,0.4856401778658433,0.5237459637852189
49,0.49862855568458114,0.57128753243061
50,0.5319672968600853,0.48009550805506457
51,0.33911076911095145,0.5294436721701256
52,0.31610586806980284,0.5091864904314627
53,0.4991930539779499,0.5179285406836704
54,0.5198113508158498,0.4807131780609926
55,0.32014314583074976,0.7530375872940306
56,0.5168669612922175,0.6497580726080884
57,0.47153606693870687,0.6627291325424487
58,0.322364875236406,0.6686536313062144
59,0.34529961072846227,0.7388152580802381
60,0.4789071449924481,0.695466788857327
61,0.4808511608324326,0.6375286112949512
62,0.5333202911270362,0.6413429006808845
63,0.2999726977933502,0.8798222366877623
64,0.4891836172803618,0.1833325937889465
65,0.49972249448419215,0.1801373905084435
66,0.47803539299795433,0.18489958269048412
67,0.5570302766641918,0.26871251095785254
68,0.5714656345430198,0.26262440570430795
69,0.5881815276990577,0.3148443450968624
70,0.5209470516300649,0.24354016387771377
71,0.5021464482348731,0.22578350732851446
72,0.4613818073523234,0.366381344951807
73,0.47229874861432214,0.3708468184823895
74,0.5034704019788435,0.3633709469327568
75,0.14835234667165761,0.21912371523422516
76,0.17619691617026256,0.3281992795601396
77,0.6175372877701191,0.3655092422288785
78,0.49268049601528136,0.4869067670670227
79,0.6255614400607895,0.3160957701299521
80,0.5985717338580097,0.4769847112011862
81,0.4792455434197101,0.5196885466671083
82,0.5863939055175557,0.465695994928148
83,0.6186768422266754,0.37091797235674046
84,0.6081251782219815,0.34175177277392166
85,0.5119608144760522,0.46044085247014793
86,0.4946238131518951,0.48425943324332
87,0.4834776071836895,0.5010253573706389
88,0.6277216477758089,0.35112295417474026
89,0.6126058339110289,0.30809059223680824
90,0.47395293214923023,0.5063071257354168
91,0.6422634688359663,0.31745716585745737
92,0.5379986051874435,0.5444558530825483
93,0.5083493636208104,0.5298259015284031
94,0.6420429074248392,0.5438374807805602
95,0.5002487144466047,0.5634219906898288
96,0.5415699201660326,0.4881814240509331
97,0.4803799298459633,0.5497587931058414
98,0.5098371168818864,0.5552911799928869
99,0.5341165648931535,0.577025413024453
100,0.6712083666207157,0.5259661786951334
101,0.698737682079063,0.4649642963968422
102,0.6777096022792533,0.48717874375316844
103,0.4879747141647773,0.6029452143337386
104,0.5790523413079338,0.5140014208734673
105,0.5278003568514448,0.6022230357884207
106,0.4826251264671777,0.5442208856217015
107,0.5077953372766107,0.5376365984082598
108,0.539984735177436,0.5336214725962647
109,0.6767125242677197,0.5213802794265209
110,0.5724826080424471,0.685405221684438
111,0.6173642435493132,0.6515703703397081
112,0.5437667253982708,0.6518354208658723
113,0.6258420009750035,0.7977145892265379
114,0.5009662135591681,0.6408569392731531
115,0.6593972729819176,0.33664883966684706
116,0.6398896107633448,0.3003649479265094
117,0.6373779633575689,0.31633643023499813
118,0.6483919505068634,0.3292414987544526
119,0.7106701286100092,0.4137241600857874
120,0.6469975788743615,0.31108825823480696
121,0.7861254267632439,0.5147392529185724
122,0.6676242749144653,0.5731152188374766
123,0.6800062354046271,0.5632363004632496
124,0.832258918608477,0.638307696324078
125,0.6356132769980362,0.7758937224881524
126,0.10445827013949459,0.4245362237564753
127,0.1982828579282227,0.3313090950421786
128,0.07170192555142237,0.4332814981280939
129,0.10084642404799078,0.40119702674527874
130,0.02898224635176097,0.3902297793080948
131,0.8292880130580823,0.49638085498001033
132,0.8041759164235401,0.41443226462108723
133,0.8458162269958575,0.5395730014019356
134,0.8992960373161305,0.6407752403837726
135,0.11608143476294108,0.5772512794298944
136,0.1956501199133761,0.5122953962349985
137,0.14557668318300407,0.7303329899899926
138,0.16425635277696163,0.8373907558905577
139,0.19974373435729154,0.15172846881518162
140,0.3547307602041425,0.07685096894583003
141,0.271511880980532,0.1490689900010326
142,0.29287351676838885,0.18986410552927252
143,0.3176276763070012,0.18041729908978954
144,0.2134943625876614,0.21819265714398034
145,0.27485222050435654,0.17281415182330143
146,0.17768364137261614,0.329832289310272
147,0.34622783341182634,0.2578264161482165
148,0.33596641871964605,0.2383076139239881
149,0.304476530060455,0.19110703424547207
150,0.32735337923110736,0.23465728303837938
151,0.23009295184862566,0.476186007083535
152,0.2158290416642176,0.3891308934706107
153,0.3476823128557666,0.3721091652436128
154,0.34913252297517017,0.3326300094352547
155,0.24201262480447625,0.5033532729670511
156,0.22869662712011263,0.3973525413831467
157,0.26625990334731514,0.5175670357902867
158,0.3765175365875348,0.36682263822013866
159,0.33735291993963096,0.3729958092463688
160,0.34959703448848584,0.3201113163377625
161,0.15946880057789312,0.6031870014456089
162,0.22467335339045286,0.5084631394941461
163,0.2032909746206349,0.49087750210339715
164,0.21936692381005493,0.47621075782250344
165,0.28111834708994926,0.5817244694094311
166,0.20087248508883015,0.5019332739851629
167,0.19993854898800756,0.6561344794880614
168,0.36688150060353864,0.5127646855607465
169,0.3496643865194636,0.4953070987829026
170,0.22918582818533056,0.49242541698208303
171,0.27767356171756385,0.5896953184065717
172,0.2981666927694998,0.5023050519382821
173,0.2790964499702461,0.5955897406541697
174,0.1300641429568023,0.49728191024767154
175,0.21753452225709755,0.5090505579411916
176,0.2988335757936269,0.5162062320891863
