source,target,edge_id,length,connectivity,shared_points
0,23,0,0.937065149326859,,4763
0,44,1,12.714648121643625,,465
0,46,2,18.209333056437845,,8
0,49,3,15.311797642753044,,465
0,50,4,18.371318363157002,,8
1,49,5,10.84054792567242,,3
2,41,6,12.552507529277662,,22
2,42,7,1.9943877984746254,,257
2,43,8,3.943462342073806,,217
2,56,9,12.46573781133593,,23
2,3,10,4.607311896651601,,649
2,13,11,14.130708031142934,,9
2,15,12,14.62084840398384,,7
2,16,13,11.236727482684824,,13
3,42,14,5.282337696245061,,217
3,43,15,2.455739767156725,,633
3,13,16,15.111040680631064,,6
3,15,17,14.541966454810705,,7
3,16,18,11.03064276965111,,17
4,45,19,1.2451310278637526,,106
4,49,20,16.886180226614982,,106
4,6,21,1.3500760468075552,,106
5,44,22,16.283866510620225,,3
5,49,23,17.878653917915017,,3
5,8,24,3.6418963689405226,,3
6,45,25,1.3647236697490859,,106
6,49,26,16.34389867458227,,157
7,10,27,8.421168783391446,,4
7,20,28,14.120514419173034,,3
7,26,29,12.335385609611727,,3
8,44,30,16.795095313314274,,3
8,49,31,18.241373839405924,,4
9,52,32,0.6815743709382583,,80
9,57,33,13.43974961227956,,4
10,12,34,10.034927817544466,,3
10,20,35,17.09589258518679,,3
10,26,36,7.212574506935688,,8
10,27,37,7.5852719313079655,,3
11,54,38,11.172570195164507,,3
11,14,39,1.9146964576622474,,18
11,28,40,2.446652085275543,,18
11,31,41,4.947003654656286,,4
12,26,42,10.432714508362057,,3
12,27,43,7.755968065079596,,5
13,16,44,10.491303329987836,,6
14,28,45,2.8508442930179845,,4
14,31,46,3.914692639608615,,4
15,16,47,7.107792678843807,,7
17,20,48,4.855599462024029,,31
17,32,49,1.334361924930172,,22
17,33,50,13.716598760921514,,22
18,19,51,5.184841529233249,,10
20,25,52,17.698782883375316,,6
20,26,53,17.639140668714507,,7
20,32,54,4.848435427765326,,22
20,33,55,11.041474057312708,,46
20,34,56,11.553597278809336,,5
23,44,57,11.941308799450473,,465
23,46,58,17.815706671289714,,8
23,49,59,14.53896191049227,,747
23,50,60,17.965951953728396,,11
25,33,61,15.174920905845644,,4
25,34,62,13.206143736659072,,12
26,27,63,3.535507379329714,,29
26,33,64,17.380974108274014,,1
26,34,65,16.361038635046363,,34
26,36,66,2.883312433597803,,13
27,34,67,18.848829481629856,,13
27,36,68,3.735238987168026,,13
28,31,69,3.9034971559689464,,4
29,30,70,8.174265447275305,,5
29,34,71,13.35893988944072,,1
29,35,72,5.217925834547634,,14
32,33,73,12.894376259281417,,24
33,34,74,2.619208618088137,,1148
33,37,75,17.602503211602126,,1
33,38,76,4.9496497299757385,,1199
33,40,77,2.2352394768293515,,958
34,35,78,11.704911705900852,,7
34,36,79,17.406891697415464,,13
34,38,80,7.2706147716029,,958
34,40,81,3.915869874941001,,1000
37,38,82,13.677717809382457,,11
38,40,83,3.973745691497914,,1345
39,41,84,5.903121569166008,,5
39,56,85,6.174119472691667,,4
41,42,86,12.627632062767963,,22
41,56,87,0.5438013843642217,,51
42,43,88,3.7333176947909057,,217
42,56,89,12.57533433268416,,22
44,49,90,5.399568495733351,,531
45,49,91,16.14763669095958,,130
46,50,92,1.7212599621113178,,11
49,53,93,16.15865098345318,,11
52,57,94,13.273386745272324,,4
