source,target,edge_id,length,connectivity,shared_points
0,2,0,0.005567675261409411,,
1,2,1,0.0009388593702984128,,
2,3,2,0.051816065471221175,,
3,10,3,0.05001427267061315,,
3,4,4,0.007898610085955216,,
4,7,5,0.00902482331731147,,
4,5,6,0.008284265502320268,,
5,6,7,1.8745552387913755e-05,,
5,6,8,1.8745552387913755e-05,,
6,7,9,0.0007218122626032886,,
7,8,10,0.007884044416534841,,
8,65,11,0.13862110686052376,,
8,9,12,0.015389255255680287,,
9,39,13,0.08358682049067254,,
9,10,14,0.009817539595131333,,
10,11,15,0.016569796608130252,,
11,106,16,0.14242025630064237,,
11,12,17,0.0013752314117335407,,
12,13,18,0.005653160877266111,,
12,19,19,0.034537089941748395,,
13,14,20,0.004661262011579376,,
13,116,21,0.14755768645299433,,
14,42,22,0.04912919478326827,,
14,15,23,0.009619556454471268,,
15,101,24,0.1153993253944752,,
15,16,25,0.002886611836963454,,
16,17,26,0.003737307210280094,,
16,38,27,0.031555331804178605,,
17,18,28,0.003948325042701484,,
17,64,29,0.06833896390846261,,
18,19,30,0.004030866508486608,,
18,67,31,0.06573715678420322,,
19,20,32,0.0019096346150154764,,
20,21,33,0.0017724347351183445,,
20,128,34,0.12978852145752212,,
21,45,35,0.028549046533426214,,
21,22,36,0.001058401995384206,,
22,23,37,0.00019803748583052672,,
22,25,38,0.001209193756697563,,
23,24,39,0.0002424776070220902,,
23,54,40,0.03510359669251195,,
24,25,41,0.0007686786638449461,,
24,92,42,0.08761399266250072,,
25,26,43,0.0010612741029752126,,
26,126,44,0.12239115631629321,,
26,27,45,0.0006757050214301064,,
27,28,46,0.0003924581136570404,,
27,107,47,0.09931801893199277,,
28,80,48,0.06501892922309252,,
28,29,49,0.0017743961271789732,,
29,30,50,0.0006190573088127871,,
29,51,51,0.02782863010240061,,
30,34,52,0.004279292804467011,,
30,31,53,0.0022409972424713986,,
31,62,54,0.03998277463902222,,
31,32,55,0.0004270108744872936,,
32,37,56,0.0066500935347355294,,
32,33,57,0.0003437846806306488,,
33,51,58,0.02419777999599848,,
33,34,59,0.0012675000068776698,,
34,35,60,9.953241370710963e-05,,
35,61,61,0.03690561214144772,,
35,36,62,0.0027718276662233032,,
36,37,63,0.002167448767296798,,
36,91,64,0.07511550617126522,,
37,38,65,4.817561474648735e-05,,
38,39,66,0.0014483298912185971,,
39,40,67,0.0011490924632872324,,
40,95,68,0.07388230654891167,,
40,41,69,0.0012243724714617876,,
41,111,70,0.08853284065037828,,
41,88,71,0.06505015072020484,,
41,42,72,0.0012458998616873274,,
41,127,73,0.10746006218655099,,
41,67,74,0.03804566240703858,,
42,43,75,0.0019050773388654407,,
43,47,76,0.006317378097432769,,
43,44,77,0.005074756971824995,,
44,69,78,0.032434078797022065,,
44,45,79,0.00034475384250423624,,
45,46,80,0.00030562288075042243,,
46,138,81,0.1059972736267103,,
46,47,82,0.0005922444023531148,,
47,48,83,0.0007737004774814316,,
48,77,84,0.03527809910569263,,
48,49,85,0.0011128738238888047,,
49,50,86,0.0013186935712779513,,
49,72,87,0.031448746443926284,,
50,81,88,0.03889840091059188,,
50,51,89,0.0013478775305457713,,
51,52,90,0.001413411800855524,,
52,190,91,0.21405259890467693,,
52,53,92,0.0003442065903137004,,
53,154,93,0.12619163007608014,,
53,54,94,0.0006023585628337491,,
54,55,95,0.002566930587586086,,
55,160,96,0.12666416341491235,,
55,56,97,0.000508865006712822,,
56,95,98,0.05320066082796851,,
56,57,99,0.0017119874837649707,,
57,102,100,0.05626779916451169,,
57,58,101,0.001308803427821803,,
58,70,102,0.019821506075833772,,
58,59,103,0.0004948951385642109,,
59,110,104,0.06405537440763309,,
59,60,105,0.004868352218894201,,
60,131,106,0.08242763936066144,,
60,61,107,0.00025505374868695085,,
61,62,108,0.0009393345218717819,,
62,63,109,0.006310730664445652,,
63,64,110,0.0013527140350655387,,
63,78,111,0.010693316994688118,,
64,65,112,0.000572421690825442,,
65,66,113,8.850477070357354e-05,,
66,168,114,0.129560784972257,,
66,67,115,0.0006855914569130761,,
67,68,116,0.002052082605017297,,
68,211,117,0.2640850280690773,,
68,69,118,0.0005620679573439535,,
69,70,119,0.0016397572675020955,,
70,71,120,7.039667746400191e-05,,
71,121,121,0.05576014927905021,,
71,72,122,0.0004337091289161321,,
72,73,123,0.0008040238552825263,,
73,105,124,0.03758735962858828,,
73,74,125,0.000477961297164875,,
74,157,126,0.09944993490234472,,
74,75,127,0.00023608947052794482,,
75,76,128,0.0010748912482029804,,
75,132,129,0.06645435966938362,,
76,108,130,0.03924756894033865,,
76,77,131,0.00012351296669921297,,
77,78,132,0.0005195925670594681,,
78,79,133,0.0024963555261723336,,
79,123,134,0.05453130113664345,,
79,80,135,0.0009013007203010348,,
80,81,136,0.0021346203865331703,,
81,82,137,0.0015676871906828982,,
82,149,138,0.0832290265799761,,
82,83,139,0.0012727881927429574,,
83,90,140,0.011950614626410505,,
83,84,141,0.005630733777334251,,
84,125,142,0.045691474648077934,,
84,85,143,0.0017149846907476007,,
85,124,144,0.04150578079527384,,
85,86,145,0.0015337455236916764,,
86,134,146,0.04867379593684795,,
86,87,147,0.0009325213691476486,,
87,133,148,0.04738449533158531,,
87,88,149,0.0008256658946322049,,
88,89,150,0.0007106054171843734,,
89,113,151,0.023315121552221985,,
89,90,152,0.0006023579536727497,,
90,91,153,0.002714972872192356,,
91,92,154,5.6264268939010265e-05,,
92,93,155,0.0015811438212619544,,
93,156,156,0.07214993589308316,,
93,94,157,0.0013087263767096458,,
94,161,158,0.07589621129577523,,
94,95,159,0.0006337126472849564,,
95,96,160,0.00012151308060126542,,
96,115,161,0.016629122643517236,,
96,97,162,0.0004742456922712246,,
97,135,163,0.04023802713002195,,
97,98,164,0.0012994791120143345,,
98,113,165,0.014522705727274487,,
98,99,166,0.0015019301731024615,,
99,166,167,0.08234923083475354,,
99,100,168,0.00046244619293345224,,
100,117,169,0.018602851974730106,,
100,101,170,0.0006180385989928983,,
101,102,171,0.0003014729703925134,,
102,103,172,0.0022887651210762305,,
103,130,173,0.029489184903836785,,
103,104,174,0.0007170868429253741,,
104,129,175,0.02806862146963246,,
104,105,176,0.0007521476653932213,,
105,106,177,0.0016522475513295332,,
106,107,178,0.0004967282114532456,,
107,108,179,0.0013001755648633928,,
108,109,180,0.0015652774549658743,,
109,151,181,0.051755104475406544,,
109,110,182,0.000818845397500545,,
110,111,183,0.0015045069431128266,,
111,112,184,0.00037990893867384523,,
112,113,185,0.00016312810055907345,,
112,180,186,0.12015111076379847,,
113,114,187,0.0002693775148712163,,
114,176,188,0.11041287397668714,,
114,115,189,6.331459708597276e-05,,
115,116,190,0.005604559718265623,,
116,117,191,0.0001072707832687203,,
117,118,192,0.0006543195182180939,,
118,150,193,0.040820383865399656,,
118,119,194,0.0014869611264766158,,
119,120,195,4.2694828370826166e-05,,
119,122,196,0.0032534525671647496,,
120,125,197,0.008430332113895378,,
120,121,198,0.0008257404172478666,,
121,122,199,0.002385017321546057,,
122,123,200,0.002552270596072659,,
123,124,201,0.00019659461697230096,,
124,125,202,0.0024707091620564947,,
125,126,203,6.759762742336584e-06,,
126,127,204,0.0017185945337450104,,
127,128,205,0.0005774660173085699,,
128,129,206,0.00047400512753253965,,
129,130,207,0.0007034765912789509,,
130,131,208,0.0010539409565169522,,
131,132,209,0.0005071594564530213,,
132,133,210,0.0008328698215169239,,
133,134,211,0.0003567792361149902,,
134,135,212,0.0015259605870713844,,
135,136,213,0.0007909549002587113,,
136,137,214,2.1429734693434455e-05,,
136,139,215,0.0026860451373514893,,
137,144,216,0.017481853490671606,,
137,138,217,0.0005692799070462495,,
138,139,218,0.0020953354956118053,,
139,140,219,0.006086292365852675,,
140,141,220,0.000891741090323861,,
140,143,221,0.007342683076169421,,
141,142,222,0.0057566627134859605,,
141,163,223,0.026203824367973305,,
142,146,224,0.00610755759653725,,
142,143,225,0.0006942792723595992,,
143,144,226,0.001388262645991456,,
144,145,227,0.0029832517669383107,,
145,146,228,0.0010417639112478838,,
145,202,229,0.13019100467569478,,
146,147,230,0.00010037955338038085,,
147,148,231,0.00037277294969817465,,
147,196,232,0.1064052184251022,,
148,192,233,0.09989205269534351,,
148,149,234,8.461156465178199e-05,,
149,150,235,0.00022636583483587325,,
150,151,236,0.0013694890984509711,,
151,152,237,0.00021557083680667777,,
152,153,238,0.003024733101162025,,
152,203,239,0.13105147351092977,,
153,202,240,0.12375531782546101,,
153,154,241,0.0007658524452887061,,
154,155,242,0.0007905105806638169,,
155,156,243,0.0001041711974457682,,
155,199,244,0.1127775186649907,,
156,157,245,0.0006701651515357288,,
157,158,246,0.001459663444453696,,
158,159,247,0.0005332948332069654,,
158,202,248,0.11996495500607329,,
159,160,249,8.401728194606939e-05,,
159,195,250,0.09455500734023647,,
160,161,251,0.0023078610682592537,,
161,162,252,0.001677573706173996,,
162,163,253,0.0005525714099902101,,
162,202,254,0.11536220811648701,,
163,164,255,0.0019453667797650898,,
164,193,256,0.08553817690229959,,
164,165,257,0.00039323190269602293,,
165,175,258,0.04271527977888656,,
165,166,259,0.005915156445627234,,
166,167,260,0.00849972109273528,,
167,168,261,1.6801859454518286e-05,,
167,184,262,0.04780013392430832,,
168,169,263,0.010918383971278589,,
169,170,264,0.005038918022131078,,
169,213,265,0.14921819411948956,,
170,222,266,0.2000655108228524,,
170,171,267,0.00011692615084157865,,
171,172,268,0.0013107456908463266,,
171,172,269,0.0013107456908463266,,
172,173,270,0.0014168465730242108,,
173,174,271,0.006792220690158279,,
173,191,272,0.04849421763534567,,
174,175,273,0.0026895592827894665,,
174,197,274,0.054105500647729066,,
175,176,275,0.004553672877717518,,
176,177,276,0.002423517163887834,,
177,227,277,0.523630665238867,,
177,178,278,0.0010466003645368538,,
178,208,279,0.09587002192913996,,
178,179,280,0.004669668308499908,,
178,207,281,0.09549819048906094,,
179,198,282,0.04180786763484695,,
179,180,283,0.0011659453347564463,,
180,181,284,0.0019518841871776216,,
181,209,285,0.09093439771979028,,
181,182,286,0.0011388545839084996,,
182,189,287,0.016647346732729273,,
182,183,288,0.002504978381115297,,
183,184,289,4.461048218429298e-05,,
183,201,290,0.049726385201316003,,
184,185,291,0.002613519213744586,,
185,200,292,0.039636034320962577,,
185,186,293,0.0029843783077635466,,
186,194,294,0.018876662079623463,,
186,187,295,0.0036888139544629106,,
187,204,296,0.05532260012521556,,
187,188,297,0.0021859180668226674,,
188,210,298,0.07774923878623674,,
188,189,299,0.0026251283266359726,,
189,190,300,0.0006855655500459523,,
190,191,301,0.004729382559138018,,
191,192,302,0.0019592850167263753,,
192,193,303,0.001457942541592705,,
193,194,304,0.0015446260641988618,,
193,205,305,0.045823977215363965,,
194,195,306,0.0009048141276034039,,
195,196,307,0.00223301004666554,,
196,197,308,0.004303825905754788,,
197,198,309,0.0030853849845494663,,
198,199,310,0.005832995761142268,,
199,200,311,0.001414963107860101,,
200,201,312,0.007432221184424548,,
201,202,313,0.0005742518422331422,,
202,203,314,0.004271422584306739,,
203,204,315,0.010081862455515012,,
204,205,316,0.0041445991511100955,,
205,206,317,0.014261784784366849,,
206,207,318,0.0010065536747553283,,
206,212,319,0.00990783960142938,,
207,208,320,0.0003718314400790179,,
208,209,321,0.0028518736210843,,
209,210,322,0.001975914056448258,,
210,211,323,0.0002567167648663826,,
211,212,324,0.0034449500441960934,,
212,213,325,0.019429710887821416,,
