source,target,edge_id,length,connectivity,shared_points
0,13,0,9.526286524607047,,1323
0,30,1,8.776189032244893,,1014
0,31,2,10.392327637818305,,525
1,27,3,12.90767281089809,,313
1,28,4,6.521934369412018,,513
1,29,5,7.239675757130898,,52
1,34,6,8.37184371784288,,500
1,2,7,6.079526964799833,,346
1,7,8,12.999533930506162,,56
1,8,9,8.826731118275081,,298
1,9,10,9.52419575662625,,140
2,28,11,11.352238704908183,,52
2,29,12,8.075741954755033,,52
2,8,13,7.332142723545974,,140
2,9,14,5.127210293442391,,178
3,30,15,11.333403409055816,,210
3,31,16,17.550715467691006,,90
3,5,17,16.357596224474275,,174
3,10,18,11.29686213710641,,32
3,11,19,22.91951389649693,,2
3,12,20,22.29558662414448,,32
4,30,21,19.971569113398882,,3
4,31,22,20.832327986196358,,3
4,5,23,21.58127131605487,,3
5,30,24,20.41183846317722,,94
5,31,25,14.506594166191194,,388
5,32,26,16.39586035001626,,110
5,33,27,28.660269680970885,,2
5,6,28,6.760295117657906,,457
5,10,29,14.546069124897786,,29
5,11,30,21.048050934470584,,3
5,12,31,11.608790318066358,,661
5,14,32,13.494951269879229,,252
6,31,33,15.226686764735726,,112
6,32,34,14.520363739902352,,217
6,33,35,28.379012362257736,,3
6,34,36,18.740391540659836,,30
6,7,37,12.750834923252683,,72
6,12,38,12.451556212133486,,249
6,14,39,12.699216641864881,,334
6,15,40,13.979146500456682,,24
7,32,41,15.77777100745024,,30
7,34,42,12.473279372645184,,127
7,8,43,10.976732230696149,,82
7,14,44,20.48441580365379,,23
7,15,45,13.55875882507536,,52
7,16,46,13.331467031031767,,12
8,34,47,14.497029587216531,,56
8,9,48,4.5086014665799485,,157
8,15,49,20.105462393196945,,13
8,16,50,15.583339106294073,,23
8,17,51,14.462077571372594,,4
9,16,52,17.21530799982166,,5
9,17,53,14.32649530900005,,4
10,12,54,14.767172432488456,,41
10,18,55,16.065099598836625,,3
10,19,56,17.87263140601599,,3
11,12,57,22.46839614735691,,4
12,14,58,3.928661043991431,,1853
12,18,59,22.219788510138784,,3
12,19,60,7.850234057523816,,1591
12,20,61,8.40734210613345,,1130
13,23,62,7.625930765485196,,1489
13,30,63,15.750497239089865,,525
13,31,64,7.079629741784582,,1288
13,32,65,9.824022683523738,,381
14,15,66,11.551594549453922,,70
14,19,67,8.585939561178447,,1130
14,20,68,7.736908254821552,,1340
14,21,69,13.12403568052218,,26
15,16,70,7.795596104708148,,34
15,20,71,14.31633389021406,,25
15,21,72,9.981792643274359,,45
15,22,73,10.70039397643663,,6
16,17,74,8.723779173436816,,5
16,21,75,14.197079833661913,,6
16,22,76,10.142107286760899,,7
18,19,77,21.425300102012137,,3
19,20,78,3.0976236679419626,,2610
19,24,79,9.225809466615253,,693
19,25,80,9.738853712728773,,598
20,21,81,10.218940843180992,,58
20,24,82,9.861460308090118,,598
20,25,83,9.26821584190129,,770
20,26,84,14.607865826068796,,19
21,22,85,7.956716672850016,,13
21,25,86,12.236387687953597,,19
21,26,87,10.2697951470863,,23
23,27,88,9.168787346277517,,702
23,31,89,11.488836313342045,,381
23,32,90,9.852805279017334,,768
23,34,91,13.70528319058774,,214
24,25,92,3.4872823531419046,,752
25,26,93,10.358294901088465,,29
27,28,94,8.56264104580039,,371
27,32,95,11.364641315603736,,214
27,34,96,6.674377339949461,,759
28,29,97,6.573748051816051,,52
28,34,98,7.5821956001078865,,313
30,31,99,13.128531572656943,,791
31,32,100,7.360234902995887,,734
31,33,101,28.777466275417165,,2
32,34,102,11.036670171169812,,303
