birth,death,raw_birth,edge_id
0.46497100583667234,inf,8.732058142946427,73
0.4985204506120828,inf,9.362109691892597,28
0.5321848259126973,inf,9.994319612040163,31
0.5342227755523639,inf,10.032591879606489,96
0.537512462418493,inf,10.09437151022117,36
0.5595561102636172,inf,10.508346601678536,68
0.588140134213902,inf,11.045148587092944,62
0.6128286517555781,inf,11.508793777719722,34
0.6417863817704323,inf,12.052613884787373,110
0.6458686118417583,inf,12.12927731086823,126
0.6777796466720177,inf,12.72855986406316,116
0.7755950617589664,inf,14.565512880689964,53
0.7956707333242329,inf,14.94252978962854,134
0.8117969217590574,inf,15.245376232244064,38
0.8348868074136627,inf,15.678999450722381,80
0.8360956928000203,inf,15.701702065185057,0
0.8445373867689633,inf,15.860235310562647,2
0.8468380790660489,inf,15.903441830227312,129
0.8622206165084815,inf,16.192322662897023,130
0.8780886036479367,inf,16.490320139242723,99
0.8790470757163018,inf,16.508320044020213,11
0.8852315175052691,inf,16.62446256603781,17
0.8897342969854235,inf,16.70902382196994,12
0.8922980500876261,inf,16.7571705684801,20
0.9095120874796486,inf,17.080446586758956,109
0.9129161538283573,inf,17.14437424010991,54
0.9183637427649555,inf,17.246678819828063,97
0.932020456949094,inf,17.50314905302662,92
0.9333398714253133,inf,17.527927380656447,66
0.9349558747675003,inf,17.55827558509509,59
0.9394745748278396,inf,17.643135826189948,115
0.9433809157426596,inf,17.716496090735905,45
0.9513603238944758,inf,17.86634770525235,18
0.956183895541152,inf,17.956933370910477,81
0.9594705002240919,inf,18.018655118770152,95
0.9614476228207712,inf,18.055785067203974,117
0.9636191005862692,inf,18.09656496501787,13
0.9706813211465285,inf,18.22919198858793,55
0.971467604066877,inf,18.243958217215315,67
0.9720809076900092,inf,18.255475930856047,23
0.9725226977726207,inf,18.263772656114,113
0.9746297526598913,inf,18.303342705762404,125
0.9942928827109097,inf,18.672612171433393,41
0.9997592294408855,inf,18.77526901858403,132
0.9999764728058436,inf,18.779348803495715,22
1.0,inf,18.779790639276303,32
1.0101311951011116,inf,18.97005236220084,107
1.0106733183030832,inf,18.98023332243456,122
1.0119799672036973,inf,19.004771915227135,105
1.0363485394525764,inf,19.462408600239165,25
1.0455934193667966,inf,19.63602550951347,82
1.052600416931753,inf,19.767615456793273,112
1.0601827927563834,inf,19.910010887328138,1
1.0601843370626243,inf,19.910039889076025,15
1.0616351284954018,inf,19.937285448444843,63
1.0628586124873916,inf,19.960262221664916,35
1.0691978544249534,inf,20.07931185806405,77
1.069897400822819,inf,20.092449192958423,84
1.0702597080559304,inf,20.099253246943352,74
1.0729664306431872,inf,20.15008493045063,65
1.0767064324322948,inf,20.22032138104059,6
1.0774130368025476,inf,20.233591263178738,85
1.0884564732726791,inf,20.440984688025956,40
1.095247623791835,inf,20.568521072975518,21
1.0952605456558233,inf,20.568763742875888,93
1.0970883433537573,inf,20.60308940097404,119
1.1007856376239904,inf,20.67252381330081,37
1.1020211218099238,inf,20.69572594765078,16
1.1085666335612014,inf,20.818649287966696,78
1.1133680884506356,inf,20.908819605554196,101
1.1154577091539712,inf,20.94806224487834,127
1.1163461929614054,inf,20.96474778476834,52
1.1279081286559387,inf,21.18187851649645,120
1.1280492918681442,inf,21.184529532067636,131
1.1313549906102336,inf,21.246609862360597,106
1.1349939107717777,inf,21.314948021147433,30
1.135622793799078,inf,21.326758312736725,24
1.1376885125000322,inf,21.365552077460286,114
1.139794237923706,inf,21.405097160060684,26
1.14105139003313,inf,21.42870621347739,75
1.1470555529968598,inf,21.54146313690033,71
1.151928203535144,inf,21.632970493867663,60
1.1585144222235584,inf,21.756658301940575,103
1.1617115763397659,inf,21.816700186884454,79
1.1653174412523246,inf,21.884417575015817,4
1.1706422397256975,inf,21.984416175542098,104
1.1723125453435763,inf,22.01578416534947,118
1.1785398119714754,inf,22.13273092887637,111
1.179625435516346,inf,22.153118711762108,8
1.2067606038267191,inf,22.66271149159244,91
1.2115065592409269,inf,22.7518395406546,58
1.2177851334758385,inf,22.869749850299396,108
1.2308081995761087,inf,23.114320305143927,48
1.245770173793647,inf,23.395303048499546,69
1.2597262847065631,inf,23.65739588958263,7
1.2601006182377152,inf,23.664425794926927,10
1.2635490722896703,inf,23.72918704005181,27
1.2654721928071888,inf,23.7653028407449,123
1.270012922975243,inf,23.850576802650405,5
1.2709114512924269,inf,23.86745097633058,50
1.2928345297938462,inf,24.279161800755652,47
1.3326218118775421,inf,25.026358628393293,39
1.3404918074569623,inf,25.174155497706835,19
1.3605094800154507,inf,25.55008319744083,121
1.3613323367362185,inf,25.56553627438297,102
1.3685665300467464,inf,25.70139291019874,89
1.4670031152713148,inf,27.550011371961414,49
1.4900408748378644,inf,27.9826556734192,94
1.522797997100126,inf,28.59782757144965,33
1.5506482536873383,inf,29.12084955940762,51
1.5624084455504523,inf,29.341703500474626,61
1.5943490427710933,inf,29.941541229171715,124
