source,target,edge_id,length,connectivity,shared_points
0,18,0,11.349475604883752,,371
0,38,1,0.3806619015321714,,371
0,39,2,11.23668989906966,,371
1,2,3,3.020134695914594,,5
1,6,4,13.486406277677442,,5
1,8,5,14.37917842470997,,5
2,3,6,7.383863511587935,,3
2,6,7,14.431070217765006,,5
2,8,8,14.667395255120987,,12
2,12,9,16.044758413014254,,3
3,8,10,18.588591787364997,,3
3,12,11,17.219102775768704,,13
3,16,12,17.447198080647265,,1
4,5,13,1.9770567381628639,,4
4,17,14,0.5915413776157789,,7
4,22,15,3.442236269929238,,4
5,17,16,1.6923727891801097,,4
5,22,17,1.9222200783956531,,4
6,8,18,3.560894467224363,,994
6,25,19,1.7904535219136162,,1506
6,27,20,6.384416000327273,,883
7,9,21,4.660508410580594,,26
7,26,22,1.3425258166440404,,20
7,28,23,5.146736104083355,,19
8,12,24,7.4598479764504155,,276
8,25,25,2.884617400130204,,885
8,27,26,3.379088118884824,,1567
8,29,27,8.407775166927314,,262
9,11,28,5.855170058877565,,89
9,26,29,4.087336366708014,,19
9,28,30,0.5718531838662618,,180
9,30,31,6.0290756002675545,,89
11,15,32,5.540984883523061,,166
11,28,33,5.57826045704417,,89
11,30,34,0.5316252651254177,,354
11,33,35,5.194446595396165,,163
12,16,36,3.495548776587493,,389
12,27,37,6.543848380562341,,262
12,29,38,3.459281892021038,,919
12,32,39,4.90619524992896,,373
13,31,40,1.4352911157211685,,3
15,20,41,5.6302889612962135,,131
15,30,42,5.567133525219531,,163
15,33,43,0.7321195129632652,,366
15,35,44,5.584961987865291,,116
16,19,45,9.037293801374163,,76
16,21,46,8.392990282572898,,4
16,29,47,4.969275122482058,,373
16,32,48,3.0637466109582547,,597
16,34,49,8.488761847697548,,79
17,22,50,3.0447510159387887,,5
18,37,51,2.565069723681196,,5006
18,38,52,11.523078008785763,,371
18,39,53,0.1914820255904155,,8847
18,40,54,2.6543079299635797,,5006
19,23,55,2.112306375730758,,454
19,32,56,9.676979806158156,,75
19,34,57,2.309154224412812,,752
19,36,58,2.971829108988557,,453
20,24,59,4.925715625600816,,4
20,33,60,6.111883788055925,,115
20,35,61,0.5193913404137356,,203
21,32,62,8.126364314875422,,4
21,34,63,10.027751854472573,,5
23,34,64,3.3589591856991743,,453
23,36,65,1.7909641600574864,,533
24,35,66,4.791369969457995,,4
25,27,67,4.985901956411063,,1262
26,28,68,4.491017134638733,,19
27,29,69,6.135111072515745,,1156
28,30,70,5.715543375367774,,94
29,32,71,4.047744072254895,,1546
30,33,72,5.163878316508054,,186
32,34,73,8.450470192425415,,472
33,35,74,6.021139107633148,,118
34,36,75,2.829321744934929,,1363
37,39,76,2.598887191587162,,5006
37,40,77,0.380104761637913,,5535
38,39,78,11.407347040759284,,415
39,40,79,2.662781501564897,,5163
