birth,death,raw_death,edge_id
0.0,0.14813284577085944,27.91522733003693,75
0.0,0.164455161702689,30.991122871087416,8
0.0,0.2151445689768619,40.543402245185035,52
0.0,0.2319709085915679,43.7142796629017,51
0.0,0.2548908556716094,48.03348064633166,43
0.0,0.30833950557654843,58.10573170460061,47
0.0,0.3135222601870472,59.08240755521963,17
0.0,0.45564959236643005,85.86591236776022,13
0.0,0.5326304289051954,100.37273926933848,22
0.0,0.660163432943655,124.40598308700677,24
0.0,1.017191360828964,191.68691405289954,64
0.0,1.1221079623184278,211.45815901908122,26
0.0,1.2792282940802862,241.06705336306553,19
