source,target,edge_id,length,connectivity,shared_points
0,1,0,0.047881343596588424,,
1,4,1,0.11473389557215073,,
1,2,2,0.00042954846911626154,,
2,3,3,0.0015226208479408587,,
2,3,4,0.0015226208479408587,,
3,4,5,0.11278172625509361,,
4,5,6,0.04366422755967114,,
5,10,7,0.42619571267125156,,
5,6,8,0.3428531211380922,,
6,7,9,0.013654469677842562,,
6,7,10,0.013654469677842562,,
7,8,11,0.031002651432864292,,
8,9,12,0.03356559678227433,,
8,9,13,0.03356559678227433,,
9,10,14,0.005119873640178185,,
10,11,15,0.01947422525530329,,
11,12,16,0.015171592057306893,,
11,12,17,0.015171592057306893,,
12,13,18,0.332347342564141,,
