source,target,edge_id,length,connectivity,shared_points
0,5,0,0.5558795135155653,,
1,3,1,0.011167449540013141,,
2,10,2,0.0856411811801483,,
3,4,3,0.024742261428688295,,
3,4,4,0.024742261428688295,,
4,5,5,0.010400416842807902,,
5,8,6,0.02747237392386126,,
6,7,7,0.004824026546032978,,
7,26,8,0.04247281689503013,,
7,8,9,0.0007650226664723814,,
8,9,10,0.01061914160373112,,
9,10,11,0.0012485082570193873,,
9,12,12,0.0034209541677323596,,
10,11,13,0.0020515575880603043,,
11,13,14,0.0010152604407508425,,
11,12,15,0.00012088832265266802,,
12,13,16,0.0008943721180981745,,
13,14,17,0.0022659484493849913,,
14,34,18,0.039893330672669425,,
14,15,19,0.00022274184758741544,,
15,23,20,0.023162857949335813,,
15,16,21,0.00025173275006573625,,
16,18,22,0.008847331992302032,,
16,17,23,0.0075656610647252265,,
17,18,24,0.0012816709275768057,,
17,21,25,0.01018090033861685,,
18,19,26,0.0026871166999594687,,
19,22,27,0.010379874446694304,,
19,20,28,0.0050882928176611,,
19,26,29,0.012498454599696451,,
19,27,30,0.013722311557449629,,
20,70,31,0.24046613441701414,,
20,21,32,0.0011238198934194754,,
21,22,33,0.004167761735613729,,
22,24,34,0.000999969172436499,,
23,24,35,3.167112122226534e-06,,
23,25,36,0.00022339038699092928,,
24,25,37,0.00022022327486870275,,
25,28,38,0.0047591680218492804,,
26,27,39,0.0012238569577531777,,
27,29,40,0.00408757628410894,,
28,31,41,0.002306419517996261,,
28,29,42,0.0014506529257097833,,
29,30,43,0.0005255237799359769,,
30,32,44,0.0026801884310324597,,
30,31,45,0.0003302428123505008,,
31,32,46,0.002349945618681959,,
32,33,47,0.005536410649815027,,
33,54,48,0.1371121539834439,,
33,34,49,0.0013323966804127396,,
34,35,50,0.021397875757543594,,
35,40,51,0.015049170708193227,,
35,36,52,0.0025900652286214854,,
35,42,53,0.022871822410492904,,
36,71,54,0.1939511900734262,,
36,37,55,0.0032280970955156363,,
36,56,56,0.12682353400290358,,
37,38,57,0.00552461509563229,,
37,49,58,0.08000236764178059,,
37,122,59,0.31948607534104756,,
37,123,60,0.3204256091253952,,
38,39,61,0.003115989348239645,,
38,45,62,0.05620678006625268,,
39,41,63,0.002227672736591857,,
39,63,64,0.17003085997324818,,
40,42,65,0.007822651702299677,,
40,43,66,0.010311933266912043,,
41,43,67,0.008674664470504356,,
41,80,68,0.1895627576854435,,
42,70,69,0.17340032168388397,,
43,44,70,0.020191591408011855,,
44,60,71,0.11864402623247328,,
44,45,72,0.021996862102904968,,
44,62,73,0.13546686185522672,,
44,64,74,0.1419055143624719,,
45,46,75,0.005839487431246071,,
46,48,76,0.010655449692903218,,
46,47,77,0.004591714012424419,,
47,48,78,0.006063735680478799,,
47,48,79,0.006063735680478799,,
48,49,80,0.0017760353557463304,,
49,50,81,0.0019023692439773532,,
50,54,82,0.026658982335592496,,
50,51,83,0.007901542346358204,,
51,58,84,0.053167831205212956,,
51,95,85,0.14121583902149937,,
51,52,86,0.008245487124029172,,
52,53,87,0.003937869086020895,,
52,55,88,0.02074687785741236,,
53,68,89,0.08693880548679245,,
53,66,90,0.08187964079976284,,
54,57,91,0.023772041459548143,,
55,61,92,0.04924933257542319,,
55,56,93,0.004796792693830265,,
56,57,94,0.008740323773510639,,
57,69,95,0.05770808659874249,,
57,59,96,0.025518567625221644,,
58,109,97,0.14008980467109067,,
58,109,98,0.14008980467109067,,
59,61,99,0.01019364848286064,,
59,60,100,0.0005242309853330518,,
60,62,101,0.01682283562275344,,
61,63,102,0.01062348762813925,,
62,64,103,0.0064386525072451795,,
63,65,104,0.003596587537619933,,
64,65,105,0.0006280045332881512,,
65,66,106,0.001601224287189007,,
66,67,107,0.0014867658817467877,,
67,82,108,0.01718401948439252,,
67,68,109,0.003572398805282817,,
68,69,110,0.001115406350682413,,
69,71,111,0.0006792456982694928,,
70,90,112,0.01874383161068871,,
71,72,113,0.0005717447126677433,,
72,73,114,0.0021102385801348156,,
72,87,115,0.016588867376143956,,
73,74,116,0.0023087837613253726,,
73,105,117,0.07678627976030727,,
74,90,118,0.013483953348889965,,
74,75,119,0.0001957966050358806,,
75,76,120,5.251862872934776e-05,,
75,97,121,0.04035304465266054,,
76,77,122,9.623924201773715e-05,,
76,88,123,0.012983622536450912,,
77,78,124,0.002341767484712487,,
77,105,125,0.07413294152319894,,
78,79,126,0.00018583251761661312,,
78,105,127,0.07179117403848645,,
79,103,128,0.06647079951083135,,
79,100,129,0.045180754684845725,,
79,97,130,0.037676686779584356,,
79,80,131,0.0018450203557567324,,
80,81,132,0.0003417478972923549,,
80,81,133,0.0003417478972923549,,
81,82,134,0.0017672788448687138,,
82,83,135,0.002207557870964161,,
83,84,136,0.0011125652556945864,,
83,85,137,0.002772168152614052,,
84,94,138,0.02329265865871777,,
84,85,139,0.0016596028969194654,,
85,86,140,0.0003196021552496209,,
86,97,141,0.028423311502838722,,
86,87,142,4.43152798260682e-05,,
87,88,143,0.0010620927355323717,,
88,89,144,0.0001775364701397386,,
89,90,145,7.447910853408679e-05,,
89,102,146,0.04954278856766603,,
90,91,147,0.0037241584306362263,,
91,96,148,0.022769075064919653,,
91,92,149,0.012013586313358249,,
92,93,150,0.004181974717421988,,
92,98,151,0.015219258401673597,,
93,95,152,0.0019045854112705873,,
93,94,153,3.531055109995407e-05,,
94,101,154,0.022812596987555223,,
95,96,155,0.004668928622868829,,
96,98,156,0.004463769650112193,,
97,100,157,0.007504067905261369,,
98,99,158,0.0008249177429178189,,
99,106,159,0.030459238547249523,,
99,100,160,0.002787034925481935,,
100,101,161,0.008198671186003814,,
101,102,162,0.006700682459060303,,
102,103,163,0.006390691180921504,,
103,104,164,0.003366292106508517,,
104,105,165,0.0017682499035299726,,
104,107,166,0.004710614710984218,,
105,106,167,0.0012476167857434772,,
106,107,168,0.001694748021710768,,
107,108,169,0.004995308105770202,,
108,110,170,0.011479477712618591,,
108,109,171,0.004934886164174923,,
109,110,172,0.006544591548443668,,
110,111,173,0.005422283788310334,,
111,117,174,0.01890727795936764,,
111,112,175,0.003103520880413879,,
112,113,176,0.0008377405825432671,,
112,113,177,0.0008377405825432671,,
113,114,178,0.0010975704428762834,,
114,115,179,0.0001591930577863332,,
114,115,180,0.0001591930577863332,,
115,116,181,0.001974101277732565,,
116,129,182,0.023133434571564138,,
116,117,183,0.011735151718015313,,
117,118,184,0.0021290736130843424,,
118,119,185,9.14502473148282e-05,,
118,120,186,0.0020071829886215697,,
119,120,187,0.0019157327413067415,,
119,121,188,0.0023743563089542175,,
120,121,189,0.0004586235676474759,,
121,122,190,0.0009531267671527566,,
122,123,191,0.0009395337843476348,,
123,124,192,0.002451565705730463,,
124,125,193,0.000149576386754946,,
124,125,194,0.000149576386754946,,
125,126,195,0.00020120018955827046,,
126,128,196,0.0015517717715063384,,
126,127,197,9.156660852238652e-05,,
127,131,198,0.0031701798513720236,,
127,128,199,0.0014602051629839519,,
128,129,200,0.0005566280791450273,,
129,130,201,0.0007388702682602499,,
130,132,202,0.0005626381747233511,,
130,131,203,0.0004144763409827945,,
131,132,204,0.00014816183374055658,,
132,133,205,0.005556894361410714,,
