source,target,edge_id,length,connectivity,shared_points
0,35,0,20.52451446659772,,5
0,36,1,18.17698348914169,,9
0,41,2,18.36478720837441,,79
0,6,3,41.065091660543,,40
0,7,4,24.82930016611055,,79
1,10,5,4.071495597301504,,5
2,9,6,15.187927022101055,,1
2,12,7,7.603329362618292,,8
3,38,8,5.582149363265975,,13
3,39,9,5.902110880185765,,12
3,4,10,4.970446550138973,,13
4,38,11,3.0038486605661863,,12
4,39,12,2.7162804714870794,,12
5,40,13,15.546678912987193,,264
5,41,14,30.56463689961587,,45
5,6,15,10.739543426837947,,1058
5,15,16,9.838601014008283,,673
5,16,17,13.977504556838023,,629
6,40,18,23.266595224151008,,47
6,41,19,25.57272776319429,,101
6,7,20,22.890244961077773,,256
6,15,21,9.978195047420733,,629
6,16,22,7.141600829523272,,924
6,18,23,18.48786762368737,,134
7,41,24,18.368663318656335,,41
7,16,25,25.81453918965688,,134
7,18,26,15.70947722548824,,138
8,19,27,8.24434370516279,,4
8,25,28,9.945539977787691,,4
9,12,29,8.419161489351692,,8
11,13,30,10.171124984629799,,6
11,22,31,9.92233273789268,,25
11,28,32,10.584656835471725,,3
13,22,33,17.916966581234608,,3
13,28,34,8.681781711234919,,3
15,16,35,7.218196197093042,,755
15,29,36,41.98356219836714,,1
16,18,37,17.137689852093988,,172
16,29,38,39.11865365455178,,28
16,30,39,39.237772503505234,,9
17,18,40,42.2221075024302,,8
17,29,41,38.45620408570701,,7
17,30,42,38.438857460241586,,7
18,22,43,32.848182728869304,,15
18,29,44,36.1374912659556,,16
18,30,45,36.14560795978606,,27
18,31,46,27.45192068711737,,9
19,25,47,3.2989677846314422,,6
20,23,48,6.511238824448459,,3
20,33,49,4.6555595514215735,,3
22,28,50,15.909741086811442,,3
22,30,51,41.29650926141501,,9
22,31,52,17.967771108001585,,9
23,33,53,4.20243028895449,,4
26,32,54,7.778705583724551,,3
29,30,55,0.34272567007175975,,2082
30,31,56,25.062840031777608,,10
34,40,57,27.019983417236748,,3
35,36,58,6.2409022435127115,,5
35,41,59,28.879564129884205,,5
36,41,60,29.144824133649287,,5
38,39,61,1.50533139795792,,13
40,41,62,30.626751473970163,,45
40,42,63,37.996478936409254,,2
