source,target,edge_id,length,connectivity,shared_points
0,10,0,13.69476386598634,,5
0,33,1,6.748593514486437,,5
0,48,2,7.917695278472707,,5
1,11,3,0.8529077708798148,,93
1,40,4,2.1317857447712787,,71
1,49,5,1.8022731920198327,,55
2,119,6,6.448238528435667,,90
2,120,7,18.222960070899838,,2
2,121,8,14.543249109752656,,91
2,14,9,2.9603170963315644,,166
2,17,10,15.482654474154755,,8
2,42,11,13.598226178872581,,33
2,61,12,14.478018981967615,,5
3,15,13,2.9499781081664764,,11
3,42,14,14.407961996193452,,9
3,60,15,7.203992339924162,,9
4,46,16,0.8976563718651004,,8
5,19,17,4.098337535017403,,4
5,43,18,14.023524745323813,,3
6,43,19,11.060465358101801,,6
6,55,20,6.750048520500863,,2
8,18,21,3.7897065784001245,,6
8,42,22,22.220217126559113,,3
8,60,23,18.452768954771223,,2
9,36,24,7.125010700161776,,5
9,53,25,1.4237629634181193,,5
10,122,26,10.341931190880834,,12
10,127,27,11.613165718525016,,12
10,22,28,7.5175219243232485,,32
10,33,29,14.602665165943767,,5
10,48,30,9.757796044358365,,32
10,72,31,6.043912038545958,,2
11,40,32,2.817588928771032,,55
11,49,33,2.158868616966652,,55
12,124,34,4.2152876646947846,,3
14,119,35,5.181608988026128,,89
14,121,36,12.040830884450672,,117
14,126,37,28.27708751391227,,3
14,23,38,21.93087642716818,,7
14,42,39,14.604198377537669,,7
14,61,40,15.638035596250282,,5
14,62,41,23.951972093854625,,6
14,64,42,19.546685038629825,,2
14,65,43,24.681875312207737,,4
14,69,44,20.6659321933955,,2
15,42,45,15.756250735973493,,9
15,60,46,9.122917384956724,,9
16,123,47,8.792564504950821,,4
16,21,48,0.8254768979084831,,32
16,63,49,5.266370860241081,,21
16,67,50,4.962246823386766,,20
17,120,51,10.555585034462055,,2
17,121,52,16.77721114755116,,2
18,42,53,22.146658141811113,,2
18,60,54,18.29905843969532,,2
19,43,55,15.625094946922719,,1
20,35,56,9.759261204197655,,2
20,50,57,9.178023121005255,,3
21,123,58,9.227087753115095,,4
21,63,59,4.908445940344779,,20
21,67,60,4.4049529693114575,,21
22,122,61,4.8022098464225795,,12
22,127,62,4.699297647685794,,17
22,48,63,17.020650417180605,,2
22,72,64,8.83111188112346,,2
23,121,65,18.299613591976005,,3
23,126,66,21.947946024451312,,3
23,62,67,14.666724685921452,,4
23,65,68,13.958917842309397,,4
25,75,69,15.379379710777133,,1
25,80,70,12.928202650951633,,1
27,74,71,17.39174928659718,,2
27,80,72,11.111200827881694,,5
28,80,73,14.662811164424529,,6
30,34,74,6.400519684500238,,14
30,83,75,23.85684592149236,,14
30,86,76,20.684187444522216,,14
31,43,77,6.438237749255576,,37
31,83,78,14.18010886536477,,38
31,86,79,10.340790018052934,,37
32,47,80,5.4495354693809315,,3
33,48,81,5.399254499344901,,33
33,87,82,34.46716280848401,,7
33,91,83,33.08738973955928,,6
34,52,84,11.060330717829345,,7
34,83,85,25.73266892845406,,14
34,86,86,21.27216976283961,,17
35,50,87,0.757400405717509,,18
35,87,88,27.37409432124026,,4
35,91,89,26.409818744199605,,4
36,53,90,6.259012013680937,,5
39,83,91,16.439875395613043,,1
39,86,92,13.552365878946162,,3
40,49,93,1.2129053314729101,,57
41,58,94,5.387054000789794,,8
41,57,95,15.62523524849259,,3
41,87,96,15.547219341328203,,21
41,91,97,23.553695251034092,,8
42,60,98,12.926672820646738,,30
42,61,99,15.95587940719771,,6
42,87,100,26.98580824452268,,14
42,93,101,15.021193281980912,,6
43,55,102,12.539775024862998,,3
43,83,103,19.468442982747014,,37
43,86,104,14.45041992284862,,55
44,89,105,0.984833372716147,,8
45,87,106,17.95235130213185,,3
48,72,107,11.53136413928037,,3
48,87,108,37.335331038373546,,6
48,91,109,35.27885581798873,,6
50,87,110,27.694228017664344,,4
50,91,111,26.635852094135075,,4
54,95,112,1.5414960829286513,,3
56,91,113,27.285125232566912,,2
57,87,114,17.527597979419404,,3
58,87,115,18.869862893343903,,7
58,91,116,25.46339927583631,,7
59,66,117,18.43056195005014,,9
59,68,118,13.540432447082939,,5
59,91,119,23.783815416440895,,16
59,97,120,16.327029576127366,,9
60,87,121,30.53179669077278,,6
60,93,122,8.50619888920322,,6
62,65,123,3.797358489690023,,13
62,92,124,11.448445672151063,,13
62,96,125,24.528962373590005,,7
63,67,126,1.7406694680067807,,27
63,94,127,12.914155314842382,,4
63,98,128,12.41016361121832,,2
64,69,129,7.746369170718581,,4
64,96,130,25.27006912897076,,1
65,92,131,12.054849069043787,,7
65,96,132,23.918199671147992,,7
66,91,133,20.722741055580517,,9
66,97,134,5.783270600931249,,10
67,94,135,14.217371140845913,,2
67,98,136,13.370815909089197,,2
68,91,137,35.45369189264813,,1
69,96,138,21.101459891393706,,2
71,96,139,17.293936224774527,,5
73,79,140,1.5724258235360082,,7
73,103,141,28.51868011649654,,3
