source,target,edge_id,length,connectivity,shared_points
0,14,0,11.789216157636236,,102
0,33,1,4.002884954426322,,100
0,34,2,8.374852904161935,,99
1,37,3,11.747777296048124,,5
1,6,4,12.083385935876466,,5
1,8,5,13.27609056597888,,5
2,33,6,15.245416099890255,,51
2,34,7,17.861656939399623,,38
2,3,8,12.05990941241824,,166
2,9,9,10.628857353944351,,137
2,10,10,12.391439383854415,,93
3,33,11,12.241479205108483,,40
3,34,12,12.541459286132405,,381
3,35,13,14.928632036044675,,232
3,4,14,8.272056066868297,,354
3,9,15,17.467055723978863,,92
3,10,16,16.607320480502345,,156
3,11,17,15.445701106069917,,6
3,12,18,13.404464634852337,,6
3,13,19,18.21545166194635,,26
4,34,20,11.277846641718295,,232
4,35,21,12.40296211023622,,547
4,36,22,14.741485412830523,,138
4,5,23,11.451748850366576,,269
4,10,24,19.742822874431315,,26
4,11,25,16.60119552503436,,6
4,12,26,8.810499945949225,,47
4,13,27,18.43587555872661,,51
4,15,28,13.658884557590788,,40
5,35,29,12.837511415145007,,139
5,36,30,10.530676412061982,,644
5,37,31,9.286285680046019,,297
5,6,32,7.52804178735964,,490
5,12,33,14.231194697753747,,32
5,13,34,19.22806841715209,,7
5,15,35,10.097278734505602,,148
5,16,36,13.564462882516509,,58
6,36,37,14.910287539080928,,297
6,37,38,10.88189995192114,,384
6,8,39,6.948742304514421,,291
6,15,40,11.628025823228636,,54
6,16,41,8.036349242315184,,424
6,17,42,9.942680201586985,,225
7,36,43,25.662074935390052,,1
8,37,44,16.460982840861945,,7
8,16,45,5.545955177494165,,225
8,17,46,4.079976522873144,,273
9,10,47,5.988015863300906,,438
9,18,48,7.693285816990543,,343
9,19,49,9.095149416972008,,244
10,13,50,10.538047543407693,,205
10,18,51,10.200881186249466,,244
10,19,52,8.099331680384992,,545
10,20,53,10.651993863983442,,125
11,12,54,12.964727701691702,,6
12,15,55,12.155899955099835,,36
13,15,56,15.975157506978714,,77
13,19,57,14.912203977925836,,125
13,20,58,9.877845412292181,,222
13,21,59,12.426176256510356,,49
14,25,60,4.80753211793555,,4818
14,33,61,12.83523257952136,,99
14,34,62,6.923176937819479,,2713
14,35,63,5.646470446180122,,2071
15,16,64,11.663686090888941,,123
15,20,65,16.879388408111357,,49
15,21,66,11.144885365692012,,85
15,22,67,9.808869951561062,,21
16,17,68,5.388974291343301,,393
16,21,69,17.682981466205327,,21
16,22,70,10.804117118802942,,55
16,23,71,12.070884028043213,,17
17,22,72,12.084282152243267,,16
17,23,73,8.244350496670275,,78
18,19,74,5.41420943444683,,585
18,24,75,7.5415860502922465,,131
18,26,76,8.862895801790673,,125
19,20,77,9.42114745255923,,314
19,24,78,9.864951493305668,,125
19,26,79,7.821104024631421,,363
19,27,80,10.634216187289152,,102
20,21,81,9.622767466842536,,129
20,26,82,13.444912306211926,,102
20,27,83,8.93408585149975,,194
20,28,84,13.780709208242746,,44
21,22,85,11.182877987568123,,45
21,27,86,13.68088978903084,,44
21,28,87,10.87882226338474,,79
21,29,88,16.086308457537466,,7
21,30,89,12.567633657349814,,4
22,23,90,11.696038952739212,,18
22,28,91,15.91156485505083,,11
22,29,92,16.111773741555236,,7
22,30,93,11.888370701570928,,6
23,30,94,18.1913159075824,,1
24,26,95,5.632721071634275,,135
25,31,96,6.523804308469232,,3282
25,34,97,9.65593200814211,,2071
25,35,98,4.164307622672756,,7025
25,36,99,8.640466038006727,,2151
26,27,100,8.706499059238489,,159
27,28,101,10.483016078412067,,65
28,29,102,8.83548822606139,,12
28,30,103,16.412986522159326,,4
31,32,104,9.519864763271295,,67
31,35,105,7.142670976879749,,2151
31,36,106,4.192111906801617,,2960
31,37,107,11.170940932376762,,67
32,36,108,8.298533673353623,,67
32,37,109,7.248195951923277,,68
33,34,110,8.929379964268898,,258
34,35,111,6.993563070326361,,3269
35,36,112,7.515362524427313,,2780
36,37,113,7.583093917752839,,634
