birth,death,raw_death,edge_id
0.0,0.19605037783189525,0.006944781199629463,1
0.0,0.21060334483617302,0.00746029753154287,16
0.0,0.21691052016665857,0.0076837194557560495,10
0.0,0.2553690157255114,0.009046052137165972,7
0.0,0.40242634174537595,0.014255330304873665,3
0.0,0.9403004692153227,0.03330868878104731,14
0.0,0.9678998091886011,0.0342863526829907,0
0.0,1.032100190811399,0.03656055183646209,8
0.0,2.056074574205602,0.07283325952180941,5
0.0,3.079882174314979,0.10910005916742899,11
0.0,7.536791356369027,0.26697916880385675,12
0.0,11.331965845006492,0.40141735111943755,17
