node,x,y
0,0.298686627105989,0.5962522542367666
1,0.32821059685356796,0.609702405066075
2,0.3417585918189855,0.6156072351375289
3,0.3532314540563846,0.6097448568372014
4,0.3574694707193492,0.6167229195348738
5,0.36576198635048923,0.6072477460291656
6,0.36720966751648937,0.6079311358133814
7,0.3766768434134293,0.6053601324406608
8,0.3864150077269461,0.6091946287746678
9,0.4023995553789055,0.6057434746097251
10,0.4048170929860248,0.6025460947301263
11,0.41570738371406607,0.5996353596725252
12,0.4222905885607095,0.6006243233332483
13,0.4242544051385221,0.6021947302814021
14,0.4281611941168859,0.6133940877275963
15,0.4352895719205528,0.6153497091484871
16,0.4372941780780273,0.6156822152862608
17,0.4469014194358693,0.6146746938316039
18,0.4572926654237273,0.6103303694127717
19,0.4623726245832235,0.609771987110221
20,0.47037317039449567,0.60588734808795
21,0.48590029230095444,0.5879845926549643
22,0.4944209156600564,0.5937719360043466
23,0.5017139162056177,0.5866907506035303
24,0.5054249149420941,0.5941371616950384
25,0.493688841950092,0.5827800290198027
26,0.4871492492768712,0.5811018788772363
27,0.5001952660107442,0.5810291900336372
28,0.49944727866685573,0.5622335925101934
29,0.49965450540059786,0.5526689198819229
30,0.5000224971775563,0.5705025257124487
31,0.49268569447204147,0.5949341031579835
32,0.4862830813169213,0.6067736328668927
33,0.4846943349378772,0.6127687295421483
34,0.4796104030515252,0.6149135644909578
35,0.4809040688443898,0.6196344790193489
36,0.48360604189206247,0.6179447997583206
37,0.47441897009508477,0.6286631343439015
38,0.4785638219387262,0.6372279406736719
39,0.47259684098030164,0.627461448388514
40,0.4716713464207856,0.6293619772924567
41,0.4763299286726665,0.630466313617127
42,0.47905274441377577,0.6296608707943864
43,0.48057316219899965,0.6341870410272223
44,0.32735224467922885,0.512725835485293
45,0.4752627699252484,0.6361710429857037
46,0.47780334859114143,0.6353610820411278
47,0.47367790623241496,0.6367568988003389
48,0.47623179426912177,0.6426811450610965
49,0.4794148946619979,0.6342325699495545
50,0.4793529537945218,0.6375292583303096
51,0.47806202957640836,0.6381768012507617
52,0.48109638429066387,0.6346705252179536
53,0.4815855457799042,0.6342949609902908
54,0.48375596887760325,0.634027234735679
55,0.4830329359583173,0.6319597177126738
56,0.48319699109341635,0.6324564506806533
57,0.48543543153997154,0.6284592820862843
58,0.4819960243841005,0.6240866207206752
59,0.47796228935297835,0.6241007312784592
60,0.4743830072759533,0.6173029218877578
61,0.4726550368630356,0.6156277342019956
62,0.4702357938334363,0.6122920165759189
63,0.45912293258847287,0.6054214634318108
64,0.45172017442461926,0.6044911122073828
65,0.4520053146907889,0.603914625536816
66,0.44704553793254853,0.6005830345869774
67,0.445970803316148,0.598761596041352
68,0.44578829711722817,0.5991277436098493
69,0.44233902194582364,0.5968971943054758
70,0.44139579190463946,0.5951244391984842
71,0.4398223536727939,0.5951315298771883
72,0.4375390280295008,0.5948178259464714
73,0.43652448138117317,0.5937832644549219
74,0.4297376525415974,0.5903029091443184
75,0.4294104806204194,0.5901599112774659
76,0.42556374707524575,0.5884743948687287
77,0.4251964464594591,0.5887114190914785
78,0.42426005746096834,0.5884157404488009
79,0.4155392908261042,0.5870961537326529
80,0.41111087219855025,0.5865197074333803
81,0.41001937021588897,0.5872906434516463
82,0.4045276563930981,0.5848419215632347
83,0.390660139876231,0.5823768865525388
84,0.3866567292740159,0.5815014831937698
85,0.38281597223173863,0.5815783528393658
86,0.38286481911613257,0.5815915549536209
87,0.3814516458614371,0.5811924712437873
88,0.3814636513076312,0.5811433500041979
89,0.3751649811511343,0.5799092994109537
90,0.3728990242878367,0.5789445977026532
91,0.37091896704925853,0.5788966470072712
92,0.37028948306617665,0.578743463365407
93,0.3692322910839588,0.5779930943522138
94,0.3669959641428462,0.5768433237312843
