node,x,y
0,0.042362863372581695,0.18058114297004804
1,0.17752656825504692,0.15259288905250168
2,0.16251787692895656,0.17619353713718308
3,0.18224516149585365,0.7652764300566236
4,0.19177502101225655,0.6448222654683132
5,0.2225451286814332,0.7842959989266058
6,0.19806115360949497,0.8579276895343997
7,0.21732497102603035,0.9180935785872488
8,0.23892075939023613,0.8726347920946882
9,0.41664566657830304,0.15213956970965534
10,0.4245255574559956,0.16263066623491
11,0.4060644976989152,0.3150542940914252
12,0.40047521275892467,0.2927949404531558
13,0.497895724263346,0.18694828651340847
14,0.5128040658417318,0.4248503921447685
15,0.3902311247514724,0.4745083986575307
16,0.39201989522609165,0.4842376930627951
17,0.5279192626484939,0.46356654730459906
18,0.526467836716595,0.6476705683833001
19,0.5385126774206831,0.7100188896998988
20,0.5017464545676004,0.16286186666961838
21,0.5969004226592695,0.20173545918771785
22,0.5764004127765135,0.15422559024904947
23,0.5033874207401727,0.1662566698360931
24,0.6159134834430561,0.16760317562093033
25,0.6957631589334851,0.3382083695398448
26,0.034176968980507164,0.2458517999003891
27,0.05515773374814701,0.24964497206347028
28,0.15754950493506514,0.18880131301869926
29,0.5978629050491102,0.48072385705700255
30,0.5775571816525841,0.6123704972910727
31,0.6755074464832639,0.6128247037337023
32,0.8092826193017165,0.1593845088775922
33,0.7776491438532133,0.3338359886171972
34,0.7967348679659443,0.33478233426149695
35,0.8159771497680366,0.3499219947201924
36,0.8048278409252453,0.3425721295512929
37,0.8249878398303112,0.3530311912208323
38,0.8429683464579133,0.29739868472538494
39,0.818957213493973,0.34281072256008577
40,0.8372273302472633,0.3508397450736847
41,0.7098661859053704,0.35961571692270367
42,0.870178209945327,0.2719790501607322
43,0.8433507379888442,0.3653020044664756
44,0.8465740814737794,0.32373843847218364
45,0.846263039853581,0.337305747567374
46,0.8196733830040982,0.31902548035549066
47,0.8171756324482937,0.31739163998034725
48,0.8140950285187971,0.2892413864075596
49,0.835916175868089,0.2397480424033339
50,0.7745298532554812,0.33682093837945243
51,0.7924678452970965,0.3450620419089389
52,0.8562188081752077,0.3459768603356325
53,0.8179224690866701,0.16837949691078063
54,0.7775916667123086,0.33489312061967597
55,0.7943217613354824,0.34082792574354104
56,0.8163867391183713,0.35832776572808883
57,0.7584791471502238,0.4921012858428799
58,0.7970383889709196,0.4414691223214111
59,0.8344695531033329,0.3688529829335616
60,0.8678265700279112,0.40254091761283867
61,0.7236264621892324,0.515479839987238
62,0.794640818686157,0.38517125380537387
63,0.7855013673900924,0.4742017928124238
64,0.8203580977017225,0.40477633601719887
65,0.6962716193447659,0.6039285574831474
66,0.7559666230026862,0.5678506895234986
67,0.8154384688258443,0.1649018322484754
68,0.04423180228322839,0.3405874983002906
69,0.13121966880624245,0.512707099563249
70,0.9510739508838962,0.31781192246754963
71,0.7993265572450863,0.328832167990637
72,0.7983448474170679,0.320194350740258
73,0.8470983241579327,0.3065271403306148
74,0.820225329834966,0.31215610214287354
75,0.8107895538078063,0.3240216393772988
76,0.8326742714353228,0.35138682563977447
77,0.8131867948764274,0.36024857917098857
78,0.9521078919321991,0.3195862989515375
79,0.8219644506035552,0.37825610038312807
80,0.14707274181359045,0.619540978030555
81,0.060152938453697236,0.48141123601469193
82,0.18034684810299173,0.6318612921903569
83,0.143431201851213,0.5492974981005938
84,0.16434806497854254,0.6822529270093329
85,0.1485881906605753,0.595852643497741
86,0.12380477824121455,0.6132834178186014
87,0.16647493703864968,0.7566310916709373
88,0.18103928609925887,0.8561024533142547
89,0.31226345387964227,0.14794066658278848
90,0.1315002793281279,0.07963341788882658
91,0.2471561200942404,0.1869813388138312
92,0.2965028962071677,0.16286269863971395
93,0.24435331137952682,0.19425587222467766
94,0.22506141371902003,0.24632617719999125
95,0.3311329991344413,0.47050206041143305
96,0.15389924540156427,0.5023155921274953
97,0.16464644066165543,0.6387903257917638
98,0.33454715224910037,0.48459863968607164
99,0.22149020034406988,0.6651402273593866
100,0.18921671786459465,0.6334750993679605
