source,target,edge_id,length,connectivity,shared_points
0,6,0,2.8411724121534537e-05,,
1,2,1,6.754570970723098e-06,,
2,3,2,9.141085512524239e-07,,
2,3,3,9.141085512524239e-07,,
3,4,4,4.0726277460740326e-07,,
4,5,5,7.746965566159719e-07,,
4,5,6,7.746965566159719e-07,,
5,6,7,4.971219733172755e-06,,
6,7,8,6.975742415078538e-07,,
7,8,9,1.6965079045000726e-07,,
7,8,10,1.6965079045000726e-07,,
8,9,11,7.401151666645403e-05,,
9,11,12,1.6635012125006923e-05,,
9,10,13,1.4514647265486994e-05,,
10,13,14,8.883859976017389e-06,,
10,11,15,2.1203648595199297e-06,,
11,12,16,2.1981298757661424e-06,,
12,14,17,2.0338465268229713e-05,,
12,14,18,2.0338465268229713e-05,,
13,16,19,3.107997382533056e-05,,
13,44,20,0.00010212538757880114,,
14,15,21,1.5234888131706697e-05,,
15,18,22,3.083378937614447e-05,,
15,16,23,7.198566612546739e-08,,
16,17,24,6.623380051335896e-06,,
17,19,25,2.4195528751661563e-05,,
17,20,26,3.702063478258486e-05,,
17,18,27,2.4138423658683105e-05,,
18,20,28,1.2882211123901757e-05,,
19,32,29,2.8658971577080245e-05,,
19,23,30,1.8968731840969782e-05,,
20,21,31,2.350672886532602e-06,,
21,22,32,1.169213496867485e-06,,
21,24,33,4.5484715039443115e-06,,
22,23,34,2.623739426646396e-06,,
22,25,35,4.69183076267965e-06,,
23,24,36,7.555185804304307e-07,,
24,25,37,1.3125727556028235e-06,,
25,26,38,5.2067174771251875e-06,,
26,27,39,6.383761313956046e-07,,
26,27,40,6.383761313956046e-07,,
27,28,41,4.535850242613792e-07,,
28,41,42,7.1130618471589024e-06,,
28,29,43,9.255200770260773e-07,,
29,30,44,1.6554232335706234e-07,,
29,43,45,1.1143315180951242e-05,,
30,31,46,1.0051348897996285e-07,,
30,31,47,1.0051348897996285e-07,,
31,32,48,1.3189387793193538e-07,,
32,33,49,1.3784934683005502e-06,,
33,35,50,3.824483026607518e-07,,
33,34,51,2.356114960607781e-07,,
34,35,52,1.4683680659997368e-07,,
34,42,53,4.973406946324994e-06,,
35,36,54,1.297921620026834e-06,,
36,40,55,1.0327162658341736e-06,,
36,37,56,3.876039455048483e-07,,
37,38,57,2.4545149057404823e-07,,
37,38,58,2.4545149057404823e-07,,
38,39,59,1.8538660859129048e-07,,
39,40,60,2.1427422116398662e-07,,
39,51,61,6.209177161028466e-05,,
40,41,62,1.698012423041555e-06,,
41,42,63,7.979198308224577e-07,,
42,43,64,4.157853579995959e-06,,
43,44,65,8.221678827105951e-07,,
44,45,66,4.942996810469746e-06,,
45,46,67,4.384155786119726e-06,,
45,46,68,4.384155786119726e-06,,
46,47,69,5.683982314406608e-08,,
47,48,70,1.0826203606334288e-06,,
47,48,71,1.0826203606334288e-06,,
48,49,72,1.1466622389485126e-05,,
49,50,73,5.019105862431547e-06,,
49,50,74,5.019105862431547e-06,,
50,51,75,2.7449202640266466e-05,,
51,52,76,0.9951750707337481,,
52,53,77,0.0022679614547770344,,
52,53,78,0.0022679614547770344,,
53,54,79,0.0004051118525190134,,
53,54,80,0.0004051118525190134,,
54,55,81,0.0010171189092144095,,
55,56,82,3.5447270970712097e-06,,
55,56,83,3.5447270970712097e-06,,
56,57,84,0.0002704060463617486,,
57,87,85,0.00040642614540120636,,
57,58,86,4.152568934356893e-05,,
58,86,87,0.000354556511468318,,
58,59,88,2.6019284395606412e-05,,
59,60,89,1.3861450645524798e-05,,
59,60,90,1.3861450645524798e-05,,
60,61,91,7.334255780289123e-05,,
61,116,92,0.0003305538602875746,,
61,62,93,1.6726753162110697e-05,,
62,63,94,3.04769584791309e-06,,
62,70,95,0.00012858573932383877,,
63,84,96,0.00021569033621415823,,
63,64,97,5.521499463534418e-06,,
64,65,98,1.8553831879208893e-05,,
64,66,99,2.142512791791784e-05,,
65,135,100,0.0003243962693344482,,
65,75,101,0.00013876739242313363,,
65,66,102,2.871296038708948e-06,,
66,67,103,2.45016042784707e-05,,
67,68,104,2.478711579712023e-05,,
67,69,105,5.888134676312884e-05,,
68,69,106,3.409423096600861e-05,,
68,85,107,0.00014401249100970404,,
69,70,108,1.5208465052873876e-05,,
70,71,109,1.4240529470965768e-05,,
71,72,110,1.933361310879622e-05,,
71,82,111,6.514993686801418e-05,,
72,73,112,2.0432517285895457e-06,,
72,147,113,0.00021770915299768046,,
73,74,114,8.018341954851849e-07,,
73,129,115,0.0001728658753772372,,
74,75,116,8.854517861145439e-07,,
74,76,117,1.110673222659564e-05,,
75,76,118,1.0221280440481095e-05,,
76,77,119,1.3509351616480814e-05,,
77,78,120,2.958102804928586e-07,,
77,83,121,2.0367915406604986e-05,,
78,80,122,6.567649306621348e-06,,
78,79,123,5.25708820353632e-06,,
79,80,124,1.3105611030850284e-06,,
79,95,125,6.797201756658655e-05,,
80,81,126,2.080667993675789e-06,,
81,82,127,9.41102641127678e-06,,
81,91,128,5.2589528112267914e-05,,
82,83,129,2.012761414538211e-06,,
83,84,130,8.749064984714394e-06,,
84,85,131,4.557502252588996e-06,,
85,86,132,1.3109311475245633e-06,,
86,87,133,1.034394458931942e-05,,
87,88,134,3.966987892733975e-06,,
88,117,135,7.774481248168374e-05,,
88,89,136,4.459417597857396e-06,,
89,90,137,4.949650741714606e-06,,
89,92,138,1.2782301247571404e-05,,
90,91,139,2.8282410799995716e-06,,
90,94,140,9.938999026237738e-06,,
90,106,141,4.7865004423552904e-05,,
91,92,142,5.004409425857226e-06,,
92,93,143,1.460506032779918e-07,,
93,96,144,7.776652784396987e-06,,
93,94,145,1.960297917102949e-06,,
94,95,146,4.880502411319654e-06,,
95,96,147,9.358524559743842e-07,,
96,97,148,1.5915465587656996e-06,,
97,98,149,3.2914942831308025e-06,,
97,100,150,3.501619110002352e-06,,
98,99,151,1.8381036981374166e-07,,
98,112,152,3.661527345411031e-05,,
99,100,153,2.6314457057807772e-08,,
99,101,154,1.8756675034481418e-05,,
100,101,155,1.873036057742361e-05,,
101,102,156,1.592539786932079e-06,,
102,103,157,5.59121461574108e-07,,
102,119,158,3.270536361021925e-05,,
103,104,159,1.2956277102293967e-06,,
103,148,160,9.181550444770092e-05,,
104,105,161,1.48974455504991e-06,,
104,131,162,4.7967795408832004e-05,,
105,106,163,3.349090770043972e-06,,
105,126,164,3.880598984795647e-05,,
106,107,165,1.8625023849860867e-06,,
107,109,166,6.922587902913335e-07,,
107,108,167,3.0194079303491606e-07,,
108,109,168,3.9031799725641747e-07,,
108,138,169,5.824682436006423e-05,,
109,110,170,3.6064090389587022e-06,,
110,111,171,1.3288388058807499e-06,,
110,144,172,6.232573031172972e-05,,
111,112,173,1.8986547458688108e-06,,
111,122,174,2.2154423438669468e-05,,
112,113,175,4.231339115090549e-06,,
113,114,176,4.337431560585969e-07,,
113,114,177,4.337431560585969e-07,,
114,115,178,9.92207501493425e-07,,
115,116,179,2.589682879472477e-06,,
115,118,180,9.421955646793378e-06,,
116,117,181,2.8351033004581083e-06,,
117,118,182,3.997169466862793e-06,,
118,119,183,1.5438699279002321e-06,,
119,120,184,1.1400547128559424e-06,,
120,127,185,1.0390858317999019e-05,,
120,121,186,7.050194754665284e-07,,
121,123,187,2.647574816827536e-06,,
121,122,188,1.7875791571420052e-06,,
122,123,189,8.599956596855307e-07,,
123,124,190,2.0774864418759975e-06,,
124,128,191,6.63638436737557e-06,,
124,125,192,2.1135676688821547e-06,,
125,126,193,7.614168486824724e-07,,
125,130,194,8.222843868699314e-06,,
126,127,195,2.08579306626433e-06,,
127,128,196,1.6756067835466126e-06,,
128,129,197,1.6592393743408707e-06,,
129,130,198,2.040787795865029e-06,,
130,131,199,2.1063398580878356e-07,,
131,132,200,5.518336112064759e-06,,
132,134,201,3.755046854791999e-06,,
132,133,202,3.65315851846848e-06,,
133,134,203,1.0188833632351901e-07,,
133,137,204,4.578103174668335e-06,,
134,136,205,2.9434969925912213e-06,,
135,139,206,5.172536383990511e-06,,
135,136,207,1.801422544467357e-08,,
136,137,208,1.532717845753595e-06,,
137,138,209,3.532709649145538e-06,,
138,139,210,8.909466364670493e-08,,
139,140,211,4.0462446693201315e-07,,
140,141,212,4.2522939014411065e-07,,
140,143,213,4.964518043992783e-06,,
141,142,214,2.1260529955435814e-06,,
141,143,215,4.539288653848672e-06,,
143,144,216,2.617395813309109e-06,,
144,145,217,4.707297498574015e-06,,
145,146,218,5.800508087183687e-07,,
145,146,219,5.800508087183687e-07,,
146,147,220,9.903315360659803e-06,,
147,148,221,2.003477218459615e-06,,
148,149,222,1.1068784743217819e-06,,
149,150,223,5.112693468145579e-06,,
149,151,224,1.4835284080971789e-05,,
151,153,225,8.216524351345456e-06,,
151,152,226,2.2803478522126497e-06,,
