node,x,y
0,0.14754499373656574,0.38633656761929724
1,0.1785463146766697,0.4095964583893686
2,0.18314443194978847,0.4110691550612805
3,0.18409256309268365,0.4110745264934703
4,0.18728827772225065,0.4114155653233084
5,0.18886389369288806,0.4117986781102712
6,0.19103309209917405,0.41225990852056166
7,0.19472897063092254,0.41220256059912214
8,0.19682643946996037,0.41358720649503394
9,0.19692861908850967,0.41474046006295845
10,0.1977628251221566,0.41469568230764287
11,0.19849429157509732,0.41479107785293623
12,0.19782014371343842,0.41559181545105006
13,0.1970664920323408,0.41729222105982205
14,0.19886340036275424,0.4165881561694494
15,0.2061939218770258,0.4169466266086876
16,0.20648263615802792,0.4165689060772852
17,0.2082521629191448,0.4158277648655854
18,0.21005944498125478,0.41590915563433517
19,0.210324763954332,0.41658555713912454
20,0.21129686131690037,0.4185474907167676
21,0.21216442439978714,0.4194472211610627
22,0.21258862767699394,0.4192781425712959
23,0.21352219879901385,0.4191374563724166
24,0.21467926326098163,0.4190829130450291
25,0.2404976316790019,0.18177713441997934
26,0.21576592247792012,0.41063239469679075
27,0.22227166174610952,0.39395763812103235
28,0.22630427862633992,0.3829576335799606
29,0.23108684762837153,0.3758943609432452
30,0.24460999021448224,0.3606461363128192
31,0.2562752579203941,0.35109696141208274
32,0.2578014886762835,0.34983885724988195
33,0.2596612647400886,0.3488402144942473
34,0.2616264614764576,0.34756432540053994
35,0.261845310249062,0.34752698421804723
36,0.26882778052040496,0.34471714664283426
37,0.2720991755075976,0.34382999438435663
38,0.27656194730618844,0.34327078672602135
39,0.2777106225215752,0.34370008779260774
40,0.27777998780874325,0.34423580291000516
41,0.2817402932700309,0.34665385839427443
42,0.2822831475643079,0.3463531363970404
43,0.2830772554771352,0.3468472707270997
44,0.28337119574713066,0.34746099353619814
45,0.2837481721085202,0.3490265659636179
46,0.2841803103123768,0.3494206156039557
47,0.28603089635868495,0.3502278455226194
48,0.28578496359543293,0.35138340217737446
49,0.28392580868077416,0.3540652911861593
50,0.2840748923376509,0.3550423145594495
51,0.2837550396584431,0.35598431496242927
52,0.2831939316620286,0.35693864625783805
53,0.28322510625304836,0.3573932208048251
54,0.28175891592460117,0.3602036903131165
55,0.28144510158820907,0.3612651266987125
56,0.28121608541916693,0.3618061875087655
57,0.28112160004860043,0.36287755782227943
58,0.2807462686392999,0.3649285280227114
59,0.28246756850040666,0.3679358924546158
60,0.2824997483719052,0.3680178423524218
61,0.2836854909924858,0.3678841008343489
62,0.2838069538465005,0.368219376302054
63,0.28460833442750194,0.36856022520303716
64,0.29071094977799067,0.36803789671412995
65,0.2912022519253005,0.36801038890965043
66,0.29874503541456765,0.3666033766792822
67,0.30082963709124394,0.3656607625013349
68,0.3013281825935921,0.3653998712650408
69,0.3057899933220623,0.3635351315411824
70,0.3059712814590493,0.3637546142701171
71,0.3076572207695769,0.3630783064294675
72,0.3085895088517897,0.36271930819462256
73,0.3117233522988059,0.3611443393905733
74,0.3154368832139151,0.3598973974691646
75,0.3156055887693996,0.35973789824112323
76,0.3179218300767934,0.3584460513214033
