source,target,edge_id,length,connectivity,shared_points
0,2,0,0.0008131375442573937,,
1,2,1,8.806578042920695e-06,,
2,3,2,0.0009585146992234675,,
3,5,3,0.00022191173116963567,,
3,4,4,7.720068529112455e-05,,
4,43,5,0.01588333188187019,,
4,5,6,0.00014471104587851112,,
5,6,7,0.00025091444382632517,,
6,16,8,0.004227206827207241,,
6,22,9,0.005952396164978198,,
6,7,10,0.0003447419126733119,,
7,18,11,0.005297013369839361,,
7,8,12,0.0005835516104807899,,
8,40,13,0.01355685009228065,,
8,9,14,5.6076757995906015e-05,,
9,13,15,0.0013449775632086288,,
9,10,16,0.00043977148840035427,,
10,17,17,0.0034187407152157364,,
10,11,18,5.331879439980343e-05,,
11,29,19,0.006422004100455923,,
11,12,20,0.0003637728548636144,,
12,13,21,0.0004881144255448567,,
12,33,22,0.010643638440990212,,
13,14,23,0.00040843057068623394,,
14,15,24,0.0001979877673591703,,
14,38,25,0.01099750785298562,,
15,16,26,0.0012914406448032,,
15,24,27,0.003954883051653542,,
16,17,28,0.0006156756575588576,,
17,18,29,0.0007988727977465745,,
18,19,30,0.00011339845994945939,,
19,20,31,0.00013704241600012018,,
19,38,32,0.007980132525568359,,
20,21,33,1.3524698182621961e-05,,
20,21,34,1.3524698182621961e-05,,
21,22,35,4.6675308333323645e-05,,
22,23,36,0.00010132590469378623,,
23,26,37,0.0015792136072255176,,
23,24,38,0.0008369271643855983,,
24,25,39,6.752699589721717e-05,,
25,26,40,0.0006747594469427021,,
25,40,41,0.0075269673854799525,,
26,27,42,1.565379033558953e-05,,
27,28,43,0.00019909863252389262,,
27,40,44,0.006836554148201661,,
28,29,45,5.1776564649105156e-05,,
28,36,46,0.005264620025377531,,
29,30,47,7.266339981379377e-05,,
30,32,48,0.0027166422417409467,,
30,31,49,0.002350101111030043,,
31,32,50,0.00036654113071090365,,
31,45,51,0.005464209247336416,,
32,33,52,0.001796101553843162,,
33,34,53,4.506681523053224e-05,,
34,35,54,0.0002982869534899485,,
34,62,55,0.009755276859847985,,
35,37,56,0.0007852153634110293,,
35,36,57,0.00028408249661004276,,
