source,target,edge_id,length,connectivity,shared_points
0,1,0,0.014236529725056154,,
1,4,1,0.02710163525755572,,
1,2,2,0.0030461142847224287,,
2,3,3,0.006697560922802336,,
2,3,4,0.006697560922802336,,
3,4,5,0.017357960050030954,,
4,5,6,0.14803355073708888,,
5,6,7,0.15543659963563883,,
5,7,8,0.3013739071880752,,
6,8,9,0.23187131991934828,,
6,7,10,0.1459373075524364,,
7,8,11,0.0859340123669119,,
8,9,12,0.06958988343194883,,
9,10,13,0.005313636289361989,,
9,10,14,0.005313636289361989,,
10,11,15,0.11475230508687495,,
11,18,16,0.17244571370451156,,
11,12,17,0.08812792586545881,,
12,17,18,0.08200947593995012,,
12,13,19,0.02425985281221854,,
13,23,20,0.10570882891562006,,
13,14,21,0.01938087220309659,,
14,15,22,0.02531249076863129,,
14,21,23,0.06409744591928113,,
15,16,24,0.006199714929407296,,
15,19,25,0.03296432117730708,,
16,17,26,0.0068565452265964,,
16,20,27,0.029247186941112613,,
17,18,28,0.002308311899102633,,
17,22,29,0.027534138560788235,,
18,19,30,0.017599749122200747,,
19,20,31,0.0024825806932128325,,
20,21,32,0.0033380532801299267,,
21,22,33,0.0018054435661420953,,
22,23,34,0.020425067227100246,,
23,24,35,0.009783327999105529,,
24,25,36,0.00012928678756962686,,
24,25,37,0.00012928678756962686,,
25,26,38,0.0014055774495708162,,
26,27,39,0.0002527746399202391,,
26,27,40,0.0002527746399202391,,
27,28,41,0.0017925351412529933,,
28,33,42,0.0005156421063468031,,
28,29,43,3.033558305376438e-05,,
29,30,44,5.16533742016545e-05,,
29,30,45,5.16533742016545e-05,,
30,31,46,0.00012809129709889788,,
31,34,47,0.0004124224590693615,,
31,32,48,0.00025693200226517554,,
32,35,49,0.0003729353796535495,,
32,33,50,4.862984972731077e-05,,
33,34,51,0.00010686060707687517,,
34,35,52,0.00021744492284936356,,
35,36,53,0.001291690508194998,,
