node,x,y
0,0.10859019819414914,0.19425725687389078
1,0.6863182827069976,0.16451394466545732
2,0.6841080677792362,0.16829502962501391
3,0.4635538202571638,0.2648412463104962
4,0.6799615006737115,0.27699819978311324
5,0.6701406234841777,0.2891847024576451
6,0.691985583338374,0.32097290315754196
7,0.6900446826349956,0.3172887271947565
8,0.6855519286231624,0.3077397329433882
9,0.7011694157039609,0.31299181118386277
10,0.6162617071232487,0.3014300061942565
11,0.6767992323845541,0.2986796706944021
12,0.8021001958280208,0.14085004000087958
13,0.7527304543355114,0.13434104201835007
14,0.8585142791113952,0.12511526603982928
15,0.8416553975309347,0.09267575917538406
16,0.8085106505503145,0.19028357182450775
17,0.7966110730064124,0.19279236670101293
18,0.7898283496264247,0.1622440352927083
19,0.8037905198449541,0.36196622394823397
20,0.727601327858654,0.32022158185032396
21,0.7329723153079483,0.323489165208137
22,0.7073655984106269,0.2743990153042101
23,0.7187468007142847,0.28759615166337543
24,0.7969464166523185,0.24794388676858192
25,0.7967307774322631,0.14437118088132114
26,0.8655491563969523,0.2806977370197153
27,0.7286469806688386,0.24242616179090218
28,0.7951277066457869,0.2748413379125962
29,0.7291975957799864,0.3286789041182648
30,0.7106823112376428,0.30333173311575995
31,0.7727086362175548,0.29869680625839934
32,0.844755796135707,0.46761680886127327
33,0.7461586561407455,0.3166026512742672
34,0.788761650080376,0.5071477711258857
35,0.8472237496264263,0.32804988949850894
36,0.11014527283098437,0.19658117118027915
37,0.8048413056904022,0.5443406443738662
38,0.8905866571107504,0.0855335534798185
39,0.8313537160848011,0.1595787908015077
40,0.9190303781368426,0.19690118731980022
41,0.8076345932175216,0.24128085424932075
42,0.8132741389994346,0.27636105693876467
43,0.8849323129843842,0.3652004783625125
44,0.8309365323975946,0.5341293430227428
45,0.18390179801566478,0.19707018106973131
46,0.18585393288376698,0.20113785811819446
47,0.3186952660904913,0.20206786365816243
48,0.4518307791773038,0.26377414054480475
49,0.31836852278400074,0.21200532285448756
