birth,death,raw_death,edge_id
0.0,0.19088046139904893,1.9707059382624428,18
0.0,0.2529047908873574,2.6110633302315556,105
0.0,0.28704362413403994,2.963522670027157,60
0.0,0.2910062906379698,3.0044344027074463,52
0.0,0.31779926784590906,3.28105296754333,136
0.0,0.3481014227399757,3.5939013133310307,99
0.0,0.39764493375228843,4.105403070183039,58
0.0,0.42685654386376004,4.406992311381149,131
0.0,0.44127343942165614,4.55583657484853,128
0.0,0.45317635345863855,4.6787257548273535,124
0.0,0.48578896879978506,5.015427972770476,88
0.0,0.5314063710054647,5.4863954293447765,63
0.0,0.550763186551254,5.686240877445353,65
0.0,0.5596376628034061,5.777863576389501,121
0.0,0.5732527840519023,5.91843008643414,36
0.0,0.5758189933574297,5.944924384908485,143
0.0,0.5858144423510014,6.048120335624735,117
0.0,0.5959153967039018,6.152405554653851,95
0.0,0.6076450768260685,6.273506216823499,89
0.0,0.6177792604026777,6.3781345041164235,13
0.0,0.6356323097756196,6.56245462864607,82
0.0,0.6394592604972381,6.601965191734895,90
0.0,0.6539180299160959,6.7512417732397045,33
0.0,0.655001488938238,6.762427722357542,71
0.0,0.6575023451676726,6.7882472964824405,3
0.0,0.6688544047396366,6.905449293198119,4
0.0,0.7185769992626786,7.418799960805331,107
0.0,0.7268796558697525,7.504519025810671,132
0.0,0.7872148737654018,8.127437533665383,109
0.0,0.8087190070110699,8.349452520290075,108
0.0,0.8378282407028043,8.649984797266518,112
0.0,0.8546516992188142,8.823675123435113,42
0.0,0.860488232924487,8.883933211394112,10
0.0,0.9093269429192535,9.38815839556607,137
0.0,0.9536121764449149,9.845372151477468,24
0.0,0.9610801629719861,9.922473837464048,48
0.0,1.0,10.324293664308284,84
0.0,1.0038536823500128,10.364080212578779,78
0.0,1.0180613573116115,10.510764421169362,79
0.0,1.337107976502608,13.804695410301944,116
0.0,1.4208111438609186,14.668871490741887,139
0.0,1.4741854087153285,15.219923075215384,22
0.0,1.5511763160502587,16.01479981202275,96
0.0,1.6204928547344324,16.730444113191545,106
0.0,1.6273047293933731,16.80077190757491,140
0.0,1.7552086034560188,18.121289064200365,144
0.0,1.7899764410775596,18.48024242987814,115
0.0,1.8269926556058824,18.862408699009578,39
0.0,1.8385613365562337,18.981847158449693,27
0.0,1.9041184757629968,19.658678315412253,47
0.0,1.9856486259122976,20.500419528048784,16
0.0,2.0296198401755277,20.954391256878594,69
0.0,2.0733804017088824,21.40618814506398,142
0.0,2.1529295387337783,22.227476796451302,67
0.0,2.169402186471275,22.397545249121922,62
0.0,2.3741258729656276,24.5111727085294,66
