source,target,edge_id,length,connectivity,shared_points
0,1,0,0.00496253754671834,,
1,8,1,0.006749382484073436,,
1,3,2,0.00031826387527550664,,
2,3,3,0.000139407309373305,,
3,4,4,0.0008776624980356557,,
4,7,5,0.005037895831217468,,
4,5,6,0.00048430741639699567,,
5,12,7,0.006883168462254506,,
5,6,8,3.2292904358416016e-05,,
6,7,9,0.004521295510462056,,
6,10,10,0.006096134934054602,,
7,8,11,0.0005155602795448057,,
8,9,12,0.0008458697449653576,,
9,11,13,0.0005755659682843035,,
9,10,14,0.00021340939908238293,,
10,11,15,0.0003621565692019206,,
11,12,16,0.0003925840546395668,,
12,13,17,0.004441487264453406,,
13,19,18,0.04506281287943575,,
13,14,19,0.0025117795731529127,,
14,24,20,0.5235071153927133,,
14,15,21,0.00860306124123631,,
15,17,22,0.0023674307653345147,,
15,16,23,0.0022159928804293613,,
16,18,24,0.014178099397645132,,
16,17,25,0.00015143788490515342,,
17,48,26,0.8921072465482615,,
18,19,27,0.01755387978697203,,
18,19,28,0.01755387978697203,,
19,20,29,0.022408978745719066,,
20,23,30,0.18557641998353544,,
20,21,31,0.05611075592310724,,
21,22,32,0.07650462532345911,,
21,22,33,0.07650462532345911,,
22,38,34,0.6513209505489009,,
22,23,35,0.052961038736969085,,
23,24,36,0.272970683357176,,
24,25,37,0.08503243663273108,,
25,26,38,0.08000696101415794,,
25,27,39,0.0800146952655364,,
26,29,40,0.07571426286686789,,
26,27,41,7.73425137845507e-06,,
27,28,42,0.053006879817782515,,
28,34,43,0.04424755559386251,,
28,30,44,0.022713778317472344,,
29,30,45,1.4129519765426757e-05,,
29,33,46,0.01327152705047463,,
30,31,47,0.012433137113094128,,
31,36,48,0.04290392906836327,,
31,32,49,0.0005297654266687157,,
32,51,50,0.13757049811180566,,
32,33,51,0.000294494990946359,,
33,34,52,0.008276379745680962,,
34,35,53,0.02535108401950481,,
35,36,54,0.00845220488556242,,
35,46,55,0.08210741988591308,,
36,37,56,0.020529528239336958,,
37,39,57,0.00913310056330574,,
37,44,58,0.05109186926528442,,
38,41,59,0.0335591287400786,,
38,39,60,0.0003782565628666079,,
39,40,61,0.010405368946024396,,
40,41,62,0.0227755032311876,,
40,58,63,0.06713185543018252,,
41,42,64,0.003157593733349562,,
42,62,65,0.047191834020314904,,
42,43,66,0.003866128403240632,,
43,44,67,0.0017541743881764882,,
43,59,68,0.037819664629451855,,
44,45,69,0.0002690801824709599,,
45,46,70,0.0017647373132583244,,
45,47,71,0.005268243216412616,,
46,47,72,0.0035035059031542914,,
47,48,73,0.006307046043634301,,
48,49,74,0.010312934840104204,,
49,50,75,0.0002752404596226832,,
49,55,76,0.009443655724968192,,
50,51,77,0.0011423922232449701,,
50,54,78,0.005362632784989718,,
51,52,79,0.0008535214914047184,,
52,63,80,0.01845550654480288,,
52,53,81,0.001396365727732607,,
53,54,82,0.0019703533426074227,,
53,72,83,0.022273774816491843,,
54,55,84,0.0038057824803557905,,
55,56,85,0.0027187509832123924,,
56,57,86,0.0011200639795172496,,
56,57,87,0.0011200639795172496,,
57,58,88,0.00013868070390832266,,
58,59,89,0.0004870345670471288,,
59,60,90,0.004120598278716581,,
60,64,91,0.004161724167587644,,
60,61,92,0.0008361055173216059,,
61,65,93,0.003390308127811381,,
61,62,94,0.0005493371915842316,,
62,63,95,0.0013124337727995483,,
63,64,96,0.001463847685882258,,
64,65,97,6.468947754534327e-05,,
65,66,98,0.00038850975104920416,,
66,67,99,0.0002743669931737358,,
66,67,100,0.0002743669931737358,,
67,68,101,0.0013565621508521142,,
68,75,102,0.00323655960697955,,
68,69,103,0.0006247131416640128,,
69,77,104,0.004952673075736991,,
69,70,105,0.0001088950211614037,,
70,71,106,2.030576014844243e-05,,
70,72,107,0.0009330497780934977,,
72,73,108,0.0007509196930923778,,
73,78,109,0.003734392894238603,,
73,74,110,0.00039821984915566766,,
74,80,111,0.008718401945290832,,
74,75,112,0.00042076212381259026,,
75,76,113,0.0004782904824445211,,
76,77,114,0.0018625361279769326,,
76,94,115,0.03250569249356583,,
77,78,116,0.0005745843108488913,,
78,79,117,0.00318731768079461,,
79,86,118,0.016539759341447136,,
79,80,119,0.002194911219413287,,
79,85,120,0.015083232540168856,,
80,81,121,0.0043399039251723615,,
81,82,122,0.0035497013131561284,,
81,92,123,0.016917872494119912,,
82,83,124,0.004129494184221705,,
82,87,125,0.007641056686262138,,
83,84,126,0.0005549800501820634,,
83,88,127,0.004139834269850429,,
84,88,128,0.0035848542196683653,,
84,85,129,0.0003142418480233111,,
85,86,130,0.0014565268012782795,,
86,87,131,0.0011858138025567788,,
87,92,132,0.005727114494701646,,
88,89,133,0.00029636087092366203,,
89,90,134,0.000995884883067455,,
89,90,135,0.000995884883067455,,
90,91,136,0.0015126816701809265,,
92,93,137,0.002188726374679484,,
93,97,138,0.0034794066480725583,,
93,94,139,0.0012398403605603514,,
94,95,140,0.0009549486809781182,,
95,98,141,0.0017487562487303876,,
95,96,142,8.920719009242184e-05,,
96,101,143,0.0032495272859309754,,
96,97,144,0.0011954104164416668,,
97,98,145,0.00046413864219629897,,
98,99,146,0.0006909068910397886,,
99,100,147,0.0007198245880661869,,
99,100,148,0.0007198245880661869,,
100,101,149,0.00017924674818703412,,
101,102,150,0.0013191836495887177,,
