source,target,edge_id,length,connectivity,shared_points
0,1,0,0.01976748406647603,,
1,2,1,0.00034151959502339013,,
1,2,2,0.00034151959502339013,,
2,3,3,0.003677913289357647,,
3,8,4,0.07592883256197272,,
3,4,5,0.0007967581529293721,,
4,6,6,0.026956845445767028,,
4,5,7,0.0019438717217010008,,
5,9,8,0.12326063449359921,,
5,6,9,0.025012973724066027,,
6,7,10,0.015126420493104337,,
7,12,11,0.1619011760623546,,
7,8,12,0.033048808470171984,,
8,9,13,0.05007243180625687,,
9,10,14,0.014080881532688966,,
10,11,15,0.025244085879395917,,
10,11,16,0.025244085879395917,,
11,12,17,0.03945496837384088,,
12,13,18,0.05886138211682185,,
13,14,19,0.01851577245886571,,
13,14,20,0.01851577245886571,,
14,15,21,0.06737936795283145,,
15,17,22,0.25626856232588596,,
15,16,23,0.12393649858935046,,
16,17,24,0.1323320637365355,,
16,18,25,0.30205247313467143,,
17,18,26,0.16972040939813593,,
18,19,27,0.16576014577640907,,
19,20,28,0.01495117009338176,,
19,20,29,0.01495117009338176,,
20,21,30,0.006962318503479614,,
21,22,31,0.0006780953094288611,,
21,22,32,0.0006780953094288611,,
22,23,33,0.012303445584400441,,
