source,target,edge_id,length,connectivity,shared_points
0,1,0,0.02120556896571729,,
1,2,1,5.737861456934015e-05,,
1,3,2,0.2178632880388552,,
3,8,3,0.15458643147231016,,
3,4,4,0.027454307479143403,,
4,5,5,0.007508843431809298,,
4,5,6,0.007508843431809298,,
5,6,7,0.044919729044042345,,
6,8,8,0.07470355151731511,,
6,7,9,0.05171487192780472,,
7,9,10,0.03236973002631932,,
7,8,11,0.022988679589510397,,
8,9,12,0.009381050436808924,,
9,10,13,0.024239183736539494,,
10,11,14,0.049288561362322514,,
10,11,15,0.049288561362322514,,
11,12,16,0.5226219627449435,,
