node,x,y
0,0.1271670321788728,0.7609394780387024
1,0.1228910751113541,0.7718745941797079
2,0.12298688952629769,0.7717420267498145
3,0.12283016555168633,0.7718889159173122
4,0.12302603487473467,0.7716853823671632
5,0.1235987952581515,0.7711643011647815
6,0.1239521268514451,0.7702694346640574
7,0.12329575304780384,0.7710492378995156
8,0.12485755221888657,0.7697991823899096
9,0.12408166188535126,0.7707255074889516
10,0.12467398104119956,0.7704745565411292
11,0.1246739843033853,0.7705505219936907
12,0.12536093067710674,0.7711968181132757
13,0.12607190212265976,0.7705210601297294
14,0.12446560819062133,0.7725336848970634
15,0.12456167431508787,0.7748616352666945
16,0.12854812750473488,0.7707906167478944
17,0.13539555597213393,0.7671162476829623
18,0.13667311067037796,0.7681778048333936
19,0.1393696269806513,0.7743377201301416
20,0.15136008788396668,0.7566690004576175
21,0.1462116631381008,0.7620940939871723
22,0.1448441290625489,0.7627107863420474
23,0.1474661656577553,0.7588050462707093
24,0.14792942989523467,0.7582233653744835
25,0.14858601609924707,0.7574291647689663
26,0.14915317283698581,0.7568787099179409
27,0.15055724414975105,0.7565551354993734
28,0.15038559977868363,0.7569805297736636
29,0.1505172492890149,0.7571386582689199
30,0.15031288056137992,0.757567928916064
31,0.1502535389302367,0.7578881310515334
32,0.15039111400706975,0.7577870628436526
33,0.15055993785358043,0.7578542656097769
34,0.15078821554208408,0.759628943774137
35,0.15048844593442404,0.7603099052233385
36,0.1477342723218901,0.7642783009486284
37,0.14507202464097982,0.7679536718809306
38,0.14380300422565573,0.7693063114803875
39,0.14088356147717782,0.7737180203082596
40,0.1358774558062644,0.7782677120367141
41,0.1389090508897611,0.775149897011561
42,0.16483393563793536,0.7525021430781925
43,0.16885527125936584,0.7485847599744835
44,0.18758001288008186,0.7286463173628097
45,0.18594798695996848,0.7065010290466622
46,0.18848404397133223,0.7000234780865567
47,0.19380230532324047,0.7301892292204982
48,0.1955851128657733,0.7269441851387215
49,0.19910535076938404,0.6840679142124606
50,0.19448413341585696,0.7270393135958583
51,0.19723930202532702,0.7247023757628116
52,0.18646357140744005,0.7299395457225574
53,0.18970854112765706,0.7275729574142897
54,0.19709119346778506,0.7183736133499337
55,0.2699013733620618,0.6306001317059897
56,0.1705325611886573,0.7615781102622726
57,0.15999079722101037,0.7683466274218268
