node,x,y
0,0.3729031922442128,0.9052206928632585
1,0.5468514439353672,0.6695976764114493
2,0.5672110124137303,0.6467603899247429
3,0.746009557054456,0.5458385633422476
4,0.747978713496682,0.5389856471056547
5,0.7627989110221468,0.5276494493199027
6,0.7629323513361754,0.5115958506924458
7,0.8020617694038873,0.5157103008831972
8,0.8126195392294298,0.5197129341098103
9,0.8073583343203502,0.5220205362648174
10,0.8051924336840202,0.5222932492594561
11,0.7885132803665761,0.5181302121348773
12,0.7834371215594343,0.518728659614331
13,0.7585529988855775,0.5143694630768324
14,0.7573345457186326,0.514599942127678
15,0.7542533457373611,0.5139751882267104
16,0.75062307468525,0.5135042503499844
17,0.7450956711589345,0.5132731412585968
18,0.7239490263531477,0.5142723440809966
19,0.6986141475484362,0.5084272787714733
20,0.6893067532112002,0.5075167322619947
21,0.6249353001681467,0.4959037599515906
22,0.6362397862172394,0.4967949533146373
23,0.5312226013383259,0.40181472218923003
24,0.47727285926275637,0.385538099563186
25,0.27933642004188947,0.17291338317853747
