source,target,edge_id,length,connectivity,shared_points
0,1,0,0.020673950816077424,,
1,4,1,0.25977291250384116,,
1,2,2,0.04677937133921392,,
2,5,3,0.36343497871777297,,
2,3,4,0.09741401874141584,,
3,4,5,0.1155795224232114,,
3,5,6,0.26602095997635716,,
4,6,7,0.16180589097977482,,
5,7,8,0.029173722355458676,,
6,7,9,0.017809268928829614,,
6,8,10,0.28844200144643495,,
7,8,11,0.27063273251760533,,
8,9,12,0.009659638871009735,,
9,12,13,0.05284529825936779,,
9,13,14,0.07349252749078072,,
9,10,15,0.03749092115394381,,
10,11,16,0.002575909376708374,,
10,12,17,0.015354377105423977,,
12,14,18,0.09718969167028246,,
13,15,19,0.1134711515800173,,
13,16,20,0.15215690172747254,,
14,17,21,0.08937888984086806,,
14,15,22,0.036928689141147775,,
15,16,23,0.03868575014745523,,
16,17,24,0.01376445055226505,,
17,18,25,0.0012243859837577364,,
18,19,26,0.000326822578907926,,
18,20,27,0.018935037071585503,,
