birth,death,raw_death,edge_id
0.0,0.00010086086561705967,8.880903338307974e-07,10
0.0,0.005514124511318004,4.855243555645927e-05,45
0.0,0.013919438437313322,0.00012256209237252423,9
0.0,0.02030944705634116,0.000178826777916669,2
0.0,0.027280948830984995,0.00024021157072473542,40
0.0,0.041443715671778514,0.00036491619480918946,15
0.0,0.06093436360410416,0.0005365333619126006,4
0.0,0.10653733022526934,0.0009380721906990866,7
0.0,0.11537140427187126,0.0010158571246388732,6
0.0,0.18361953992764765,0.0016167890044820332,36
0.0,0.25584601018236336,0.0022527505311604372,0
0.0,0.31684713399446385,0.002789871723596238,52
0.0,0.40847034743420857,0.003596623576384128,49
0.0,0.5202279349310727,0.004580660671257397,29
0.0,0.5247002414741239,0.004620039792054276,27
0.0,0.527805330498632,0.004647380421459735,33
0.0,0.5679268840153024,0.005000654842003706,11
0.0,0.5927829086930345,0.005219514705229189,20
0.0,0.685700389889462,0.006037662719224568,48
0.0,1.0,0.00880510323203676,46
0.0,1.0453786768344788,0.00920466716609758,51
0.0,1.6211255977601553,0.014274178240375468,43
0.0,2.4021253369048607,0.02115096156773838,23
0.0,2.9475815204854143,0.02595375957271795,30
0.0,3.08181012596552,0.027135656300662614,35
0.0,3.106643956463551,0.02735432074184468,13
0.0,3.5817304944825157,0.03153750675325262,26
0.0,4.350681195002125,0.038308197051674764,41
0.0,4.502400773178187,0.039644103599836056,18
0.0,6.484131501806847,0.05709344724351084,38
0.0,7.4573674452970655,0.0656628901950709,16
0.0,8.572544457586357,0.07548213891027244,47
0.0,9.542735196417114,0.08402476852044327,39
0.0,13.323704557376926,0.11731659406086248,31
0.0,14.297215752151809,0.12588846062839876,21
0.0,23.44389268647594,0.20642589526521227,24
