birth,death,raw_birth,edge_id
0.6581334658146402,inf,5.91345136787101,95
0.6977481786712232,inf,6.26939691706081,68
0.7099454262790191,inf,6.378991451144109,34
0.7356729070616566,inf,6.610157642089353,89
0.7366662909171272,inf,6.619083380444996,38
0.7643441182700006,inf,6.867773797390978,77
0.7742353140394798,inf,6.956648027605826,98
0.7930444828746902,inf,7.125651901370875,109
0.8147640444579299,inf,7.320806194269485,69
0.8168294387473037,inf,7.33936414538442,18
0.8214594372246576,inf,7.3809655412278286,33
0.8254718527763615,inf,7.417017839834648,83
0.8327557104241996,inf,7.482464652993845,37
0.8566883592871315,inf,7.697503945943493,1
0.858604834668607,inf,7.714723833025286,72
0.8620003306004494,inf,7.745232994321164,55
0.8708385740773389,inf,7.824646252714422,86
0.8776262107513783,inf,7.885634428304348,76
0.8883363728211411,inf,7.981867222762178,94
0.889023981563462,inf,7.98804551496132,27
0.8933162600722667,inf,8.026612434192144,58
0.9242670982178064,inf,8.30471146072006,105
0.9537039161090229,inf,8.569206734196415,96
0.9573271700392436,inf,8.60176234338928,32
0.9587386766790156,inf,8.61444499258322,21
0.9636033714918525,inf,8.658155178570553,24
0.9672722410811238,inf,8.691120652928191,46
0.9774638446897829,inf,8.782694103346527,84
0.9832443102893573,inf,8.834632659858652,36
0.9890331621651978,inf,8.886646568619877,59
1.0109668378348022,inf,9.083724716333144,57
1.015933659252503,inf,9.128352528824214,122
1.0306471067533158,inf,9.26055558605985,85
1.030949563055752,inf,9.263273212085974,14
1.0342314643403032,inf,9.29276170438795,74
1.0390056338257827,inf,9.33565850350363,114
1.0390535179885358,inf,9.336088751595302,12
1.0471864262554553,inf,9.409164442186805,67
1.0665112054234152,inf,9.582801170510786,107
1.0674002452927895,inf,9.590789358780679,39
1.0793314882625946,inf,9.69799379180987,65
1.087150190514077,inf,9.768246283022687,2
1.089321686611034,inf,9.787757578575759,92
1.0953463911695047,inf,9.841890667474694,17
1.1077483309164935,inf,9.953324398428196,61
1.1093345668315473,inf,9.967577022597718,44
1.1394134157825815,inf,10.23784106433477,42
1.1470830252529183,inf,10.306753929231043,108
1.1587158944247156,inf,10.411277418294283,30
1.1828123623341005,inf,10.627788655788084,49
1.1839667071194777,inf,10.638160657980123,19
1.1960821225537386,inf,10.747019914792682,51
1.2044111632069596,inf,10.821857891285607,45
1.208216215124733,inf,10.856046989146062,97
1.233108804784759,inf,11.079711528363386,63
1.2355510621119223,inf,11.101655663834649,116
1.2502232964229392,inf,11.233488412909047,88
1.2829736876494862,inf,11.527756757943306,7
1.2910389492444199,inf,11.600224630628922,90
1.2989969846703993,inf,11.671729056280752,35
1.3175235127278542,inf,11.838193350187533,112
1.322895069338891,inf,11.88645778352677,101
1.325868296285929,inf,11.913172779603121,75
1.3350354270088136,inf,11.99554115095709,118
1.3634523190916463,inf,12.250872201703562,11
1.3698806541572557,inf,12.308631985640105,78
1.401075415795759,inf,12.588922710034861,3
1.4198226515169892,inf,12.75737010327338,111
1.4288033096546384,inf,12.838062983831778,15
1.4472081003708044,inf,13.003433445127456,117
1.5406709573812345,inf,13.843214566042409,100
1.589128317716755,inf,14.278612944401438,80
1.7087478998567172,inf,15.353417096404465,5
1.7831254444674645,inf,16.02171314236361,52
2.271521758342453,inf,20.410044689631608,79
2.650568562962243,inf,23.81585059632794,40
2.6562717980783273,inf,23.86709522260865,48
2.7162173178005293,inf,24.405716845747374,71
3.2752729452815728,inf,29.428935443135742,23
3.4736678170905084,inf,31.211550196854358,26
3.646217887606779,inf,32.76194461306546,28
