node,x,y
0,0.17127436894290637,0.14188719929189544
1,0.349192799841898,0.8171681406862026
2,0.36725964946291884,0.177931145769807
3,0.39614654972084223,0.27949630971063
4,0.4325060398851231,0.4305901925201356
5,0.426785871868766,0.5797407001704589
6,0.3795897431428584,0.766186623305268
7,0.41153522066624065,0.8380108773039577
8,0.5042444154092586,0.19520910261510568
9,0.5645339988803973,0.3108646818387035
10,0.5820238747237291,0.45809017695660065
11,0.15406662076179506,0.27385799605184236
12,0.6071654687547665,0.5726055878595528
13,0.5935193810139965,0.707576748420819
14,0.5181049675844683,0.8566748738974531
15,0.7087266997173158,0.34352111143184855
16,0.7723188189987262,0.47257256304574935
17,0.7425352331227122,0.5621277484542194
18,0.693285555797206,0.6667028176572287
19,0.6753949424946329,0.8167576633134553
20,0.8261174877683548,0.36134949606348055
21,0.8716647706996283,0.4824912106083668
22,0.1377248606270476,0.44946529642679867
23,0.14245781937733643,0.3539891811260798
24,0.8650167301749704,0.5211667099849402
25,0.8149849132578871,0.644353147583031
26,0.1595385527647473,0.5359852241407084
27,0.19217977999413913,0.6489023256682583
28,0.2423296364673899,0.1556481899063831
29,0.2625078154853407,0.2621911232732057
30,0.22742839165239478,0.43561015522750507
31,0.23758923177742625,0.5925292305654131
32,0.3364765785731187,0.4800687874404139
33,0.303282335850059,0.7222863035065784
