birth,death,raw_death,edge_id
0.0,0.41769554856122015,3.01234536914561,10
0.0,0.45417758309919837,3.2754472580118774,79
0.0,0.47626477999123934,3.43473615995093,83
0.0,0.5368311993706626,3.871530311987712,43
0.0,0.5521053300708593,3.9816846026928676,11
0.0,0.5654205324011835,4.077711453391063,96
0.0,0.5710474005702691,4.11829141726744,87
0.0,0.5763128889252769,4.156265174749735,75
0.0,0.6264409500577793,4.517779759563678,94
0.0,0.6468724390038209,4.6651279928004445,85
0.0,0.6549062792940575,4.723066607847004,13
0.0,0.6688865213402319,4.823889605679732,91
0.0,0.6955651847098127,5.016291340228197,56
0.0,0.7041510067446545,5.078210748601239,36
0.0,0.7065902103485018,5.0958018474428775,73
0.0,0.7323142050589627,5.281318682872177,54
0.0,0.7765676980268894,5.600466935875198,89
0.0,0.781159297971861,5.633580731027787,21
0.0,0.7814894699492805,5.635961872102015,62
0.0,0.7877868724601614,5.681377609369604,4
0.0,0.815900042421236,5.884124748131209,68
0.0,0.8322856793599238,6.002295022444112,50
0.0,0.8648223728572682,6.236943819448636,70
0.0,0.9035862570590798,6.516501998767632,46
0.0,0.9096528036084183,6.560252844251989,60
0.0,0.9128271792658944,6.583145872067739,20
0.0,0.9233801852579634,6.659252258262841,58
0.0,1.0942125511477119,7.891264636802107,28
0.0,1.105914981149343,7.9756604627681496,0
0.0,1.139603216725067,8.218613974675986,42
0.0,1.2498192623955633,9.01347232527294,81
0.0,1.287135579161596,9.28259090791269,95
