node,x,y
0,0.7419269812739783,0.6047433444514337
1,0.6337894984902888,0.5701590430703383
2,0.4805841807349565,0.4450111029896238
3,0.8012128396326134,0.5593880710724081
4,0.7370279281641327,0.5732634703780659
5,0.4534999835393006,0.5732768015008214
6,0.4724861250011184,0.37644320379909435
7,0.5659857494867191,0.37258778737603504
8,0.553038956656068,0.31476136487718426
9,0.3664011863988172,0.4339569260391787
10,0.40606265275322917,0.7768992049470577
11,0.2820565338657317,0.47346804607376647
12,0.1828927803266025,0.6405008634791408
13,0.6060996151096774,0.5937335891229341
14,0.6975678129964751,0.658255684287266
15,0.44045080123091784,0.48779314814351926
16,0.5821940395351213,0.44038170628882667
17,0.3783518669443915,0.5611493686959149
18,0.3088180657547436,0.5921492090384908
