node,x,y
0,0.22559574938166352,0.6730386352941553
1,0.17697940556849506,0.8455301059675531
2,0.31028123234763716,0.06306587367796823
3,0.3549792758766053,0.3476638761971875
4,0.39538754491373374,0.48330939116233196
5,0.4291393120209643,0.5041660906303258
6,0.48074427680450926,0.5094979963422781
7,0.38014761354694504,0.5163555188202199
8,0.41673373353177107,0.5695459853855422
9,0.36394473081114986,0.5285831557465677
10,0.4223890555642049,0.6662466906118174
11,0.42597785836722435,0.661185768347522
12,0.3985952254022053,0.7984755348160636
13,0.5331957815031214,0.3536632976044477
14,0.6228590925081272,0.3149975705003781
15,0.5409223555616042,0.35545071940604034
16,0.20418659839839656,0.36566042168601004
17,0.5617076536075108,0.49143693710547764
18,0.551169364848452,0.4834310497406826
19,0.6373832082520808,0.42406015374980877
20,0.5858941415782786,0.4511545794934597
21,0.5547836470040712,0.5713621113777436
22,0.5468227519313084,0.6649901173895726
23,0.6530266052269925,0.3092790798454422
24,0.7369656096369558,0.32533037403803705
25,0.6943826150264613,0.47963410215803504
26,0.6398539673652716,0.39578447359856656
27,0.6866949426645164,0.5618815221383477
28,0.8268166781947759,0.5855908348665526
29,0.6816935288437023,0.6633209176722897
30,0.6698032551781563,0.6535106306463132
31,0.1878980680289477,0.47890515030491937
32,0.8408184245304633,0.45645911044323584
33,0.8203987822320006,0.4911945335815348
34,0.7978943457474226,0.48536275942842905
35,0.8192825602367293,0.5309052446110596
36,0.8235664340036059,0.5002692703491293
37,0.7954943297291273,0.5292398934891898
38,0.8063817731254213,0.6000164011670426
39,0.860248574597799,0.5985441753967901
40,0.16613500101075648,0.5618372612490836
41,0.12029402980279348,0.7069772725792488
42,0.0872287445653513,0.8383304453452237
43,0.30541157851098255,0.07079306292994768
44,0.30364833482752557,0.13208701911733153
45,0.27890264350764465,0.08673568538973997
46,0.2503875287763729,0.3540213622398922
47,0.2722931547250491,0.16583915726106624
48,0.23863555983503887,0.4635175172839555
49,0.3306388293805975,0.5176045885898716
50,0.2336209827226281,0.5444423915022987
