source,target,edge_id,length,connectivity,shared_points
0,14,0,4.791441479572338,,787
0,46,1,17.926706167072297,,26
1,39,2,7.4570294515542335,,35
1,42,3,1.350125117799762,,63
1,45,4,10.770685337535774,,7
1,50,5,4.0596526348046,,35
2,47,6,8.005693485382965,,13
2,48,7,7.996339190758874,,7
2,4,8,7.043766382991169,,11
2,5,9,7.452045754340269,,8
2,11,10,9.14032762189343,,9
2,13,11,9.586961214495703,,6
3,6,12,3.870121595547895,,4
3,12,13,2.360112863034967,,7
4,11,14,4.7640595766190454,,6
4,13,15,3.9645790024402294,,6
5,47,16,4.6847586796577385,,7
5,48,17,1.172906854792157,,8
6,12,18,4.674579261054987,,4
7,9,19,4.215587305958135,,4
7,15,20,4.6336440366316705,,4
8,10,21,2.202029385929121,,12
9,15,22,0.7172251153505544,,11
11,13,23,2.63841105901435,,6
14,37,24,7.172993428726566,,284
16,26,25,1.3844470835882898,,6
16,29,26,21.712921311063425,,7
16,36,27,21.539271876031172,,6
18,24,28,4.634910962963438,,12
19,27,29,1.394044656953836,,6
19,33,30,3.8598457324354025,,3
20,32,31,1.9444208506635976,,3
22,25,32,2.7679560573525843,,5
23,34,33,3.4598278992696625,,3
26,29,34,21.67545877537324,,6
26,36,35,21.50452866128098,,6
27,33,36,4.850330801154506,,2
28,29,37,11.360781114751685,,3
29,36,38,2.1893481226920857,,1437
37,41,39,13.519971756075236,,3
38,39,40,6.853432267452873,,23
38,49,41,12.284595798904872,,5
38,51,42,12.281658225181381,,5
39,42,43,6.8414585014212985,,49
39,49,44,14.046787638730681,,5
39,50,45,4.75202995365827,,42
39,51,46,13.640374301503144,,6
42,45,47,11.103026553392283,,7
42,50,48,4.2296150915974655,,35
47,48,49,4.692695421739922,,7
49,51,50,1.8765182061286338,,5
