node,x,y
0,0.7984195172356948,0.45114122817311636
1,0.8373781704443971,0.6100645331184807
2,0.7726287586364163,0.6378876046330472
3,0.8238314858189352,0.5864633157486536
4,0.6833890692836961,0.5036770968175027
5,0.15709305342339766,0.6717663820291861
6,0.7463207699609159,0.650602404241654
7,0.4734134088393935,0.22190929138700985
8,0.5074758576785766,0.35647324139749215
9,0.6017870251549767,0.3912817745673193
10,0.5000247273481948,0.1853506868948138
11,0.4550178932469041,0.22204496377684207
12,0.2860428294308039,0.4312960792760284
13,0.43995656583112447,0.7533446545632355
14,0.20225116256459577,0.5961400912553263
15,0.47609527785427447,0.3258866610203596
16,0.2368393489819669,0.7844744805089503
17,0.7757930690873134,0.5906312636936254
