birth,death,raw_death,edge_id
0.0,0.20978329478341926,36.005396357964976,68
0.0,0.21351936405588992,36.64662308249992,50
0.0,0.24313737875998742,41.730003815260496,35
0.0,0.25345580974983595,43.50097036417166,71
0.0,0.2584057761734786,44.350539931786045,75
0.0,0.30289724684771596,51.98667243618079,7
0.0,0.39481431403120576,67.76252551075468,0
0.0,0.4446352245655711,76.31335713229291,1
0.0,0.49532019800816357,85.01248906306716,66
0.0,0.5814152689846592,99.78910489501978,29
0.0,0.6820160144915972,117.0553496626196,58
0.0,0.7221647978496865,123.94614075058723,22
0.0,0.7872894804913297,135.12357989615822,16
0.0,1.7393942575553734,298.53463656725523,86
0.0,1.7915523401112052,307.4866002478381,38
0.0,1.9820536771045871,340.18260758364767,40
