source,target,edge_id,length,connectivity,shared_points
0,1,0,0.0016031424808869133,,
1,2,1,0.004719355354282881,,
1,2,2,0.004719355354282881,,
2,3,3,0.0035016747360012822,,
3,5,4,0.0018878640614370147,,
3,4,5,0.0003739632660107739,,
4,8,6,0.00980427402514402,,
4,5,7,0.0015139007954262408,,
5,6,8,0.0012652434454404685,,
6,24,9,0.2811295376150511,,
6,7,10,0.0069942592807890475,,
7,8,11,3.0870503488263784e-05,,
7,9,12,0.018200053028893545,,
8,22,13,0.239060387818343,,
9,23,14,0.24440643559371672,,
9,10,15,0.0033176841619940167,,
10,11,16,0.0034802963090982963,,
10,21,17,0.2072359148272892,,
11,29,18,0.5106673790513536,,
11,12,19,0.004102414262999551,,
11,28,20,0.5073749163456729,,
12,13,21,0.000529421047220896,,
12,21,22,0.19965320425519134,,
13,14,23,0.0037596027612416746,,
13,15,24,0.004757947242436653,,
14,16,25,0.0014260668033207677,,
14,18,26,0.02108836663343993,,
15,26,27,0.3779721640609059,,
15,17,28,0.004812024784116062,,
16,19,29,0.09483333849521924,,
16,18,30,0.019662299830119162,,
17,19,31,0.09044903603322897,,
17,29,32,0.4964655717145805,,
18,22,33,0.18461342011694334,,
19,20,34,0.09847063700909814,,
20,21,35,0.0006341381390906342,,
20,23,36,0.034486974743524135,,
21,23,37,0.0338528366044335,,
22,25,38,0.10232197527334896,,
23,24,39,0.011528789711651777,,
24,26,40,0.1382247017792868,,
25,37,41,0.5886475706843395,,
25,27,42,0.15109358161532138,,
26,27,43,0.08014683509695275,,
27,28,44,0.0398661346351572,,
28,29,45,0.003292462705680732,,
29,30,46,0.04029299938160791,,
30,31,47,0.0004844971108843854,,
30,32,48,0.0008507807338319351,,
32,34,49,0.25977268624603644,,
32,33,50,0.25702654448172313,,
33,39,51,0.09904254113347188,,
33,34,52,0.0027461417643133146,,
34,35,53,0.01723640505460411,,
35,36,54,0.06343760984822233,,
35,36,55,0.06343760984822233,,
36,37,56,0.01280491046387744,,
37,38,57,0.0005196095523855027,,
38,42,58,0.022374310750780224,,
38,39,59,0.002297864450069187,,
39,40,60,0.017560289357253067,,
40,41,61,0.0011206369025629215,,
40,41,62,0.0011206369025629215,,
41,42,63,0.0013955200408950486,,
42,43,64,0.0055621218815046225,,
43,44,65,0.0035321591534961394,,
43,44,66,0.0035321591534961394,,
44,45,67,0.005486005710800601,,
45,46,68,0.0012383918460980858,,
45,47,69,0.012379462758708493,,
