source,target,edge_id,length,connectivity,shared_points
0,28,0,2.4072492751924384,,427
0,29,1,2.9052675323645745,,465
0,33,2,2.7753468418758347,,1185
0,1,3,5.176927566443427,,152
0,5,4,3.9832229733777513,,342
0,6,5,3.305150576755705,,580
0,7,6,6.553114847178758,,104
1,29,7,6.067372864493424,,3
1,6,8,4.3593877839181445,,104
1,7,9,4.002987914248142,,131
2,30,10,2.033134602924318,,573
2,31,11,3.7866489222483612,,534
2,3,12,2.542266855876349,,2158
2,8,13,2.5956325343365902,,807
2,9,14,4.504393677788221,,567
3,30,15,2.781566406423845,,534
3,31,16,2.158790604453564,,1969
3,32,17,3.8548625442202678,,648
3,4,18,3.394444199442725,,1663
3,8,19,3.211241996541343,,568
3,9,20,3.346486860704717,,1514
3,11,21,4.612910202331467,,398
4,31,22,3.7387286026058475,,647
4,32,23,1.9198095773315778,,2694
4,33,24,3.3626645021929975,,1506
4,5,25,2.23264826776848,,2654
4,9,26,4.573012417932611,,398
4,11,27,3.7372653249441616,,978
4,12,28,4.209514228013175,,357
5,32,29,2.9272781381798465,,1507
5,33,30,2.1806077953608334,,3098
5,6,31,4.190931429321847,,728
5,11,32,4.607027865476657,,357
5,12,33,3.6811053643763705,,885
5,13,34,5.792805303806795,,173
6,33,35,4.486547328435055,,342
6,7,36,4.243278698391854,,397
6,12,37,4.980595362613051,,174
6,13,38,3.252962994669524,,470
6,14,39,4.142928954202425,,158
7,13,40,4.947577332399489,,158
7,14,41,3.900987428052678,,212
8,9,42,2.8226217149712354,,1030
8,15,43,3.95907846130502,,236
8,16,44,4.78327852554228,,223
9,11,45,2.7235993549470936,,1064
9,15,46,3.3444494221313117,,223
9,16,47,2.936970529826833,,1155
9,17,48,3.9295355352873984,,342
10,21,49,1.7630896776724456,,172
10,31,50,4.527357502706261,,181
10,32,51,5.2346109175222395,,165
11,12,52,2.785415732530436,,798
11,16,53,3.8489906471106736,,343
11,17,54,2.8322504593105955,,697
11,18,55,4.3088385282737685,,196
12,13,56,5.075843081449767,,303
12,17,57,4.2041154741511475,,196
12,18,58,3.446311975841736,,408
12,19,59,6.533546711809325,,53
13,14,60,2.0071239020486247,,508
13,18,61,5.04972075085678,,53
13,19,62,4.020344725176768,,405
13,20,63,3.6782469491021272,,222
14,19,64,4.734486048987133,,222
14,20,65,4.035407231376345,,232
15,16,66,2.278301786878188,,396
15,22,67,2.8314769622838885,,26
15,23,68,3.0541664356362244,,25
16,17,69,2.783745403646952,,512
16,22,70,3.791865541509605,,25
16,23,71,2.8745511085954116,,109
16,24,72,4.528508953408859,,30
17,18,73,3.5997525261934684,,286
17,23,74,3.7205032605193233,,30
17,24,75,3.385161568423161,,58
17,25,76,6.855787835895148,,8
18,19,77,4.406444158026924,,309
18,24,78,5.130061538088452,,8
18,25,79,4.119230699360738,,219
18,26,80,4.507494331053658,,206
19,20,81,1.7287612200734799,,575
19,25,82,3.031002434655882,,206
19,26,83,1.9135246918034623,,871
19,27,84,1.6657680803238146,,128
20,26,85,3.489901679813076,,128
20,27,86,2.216890865512955,,130
21,28,87,4.30523597924216,,163
21,31,88,4.7485252111892216,,166
21,32,89,4.4311325658366965,,448
21,33,90,6.021493911011964,,151
22,23,91,2.16547969169875,,25
23,24,92,3.2469926533538525,,30
24,25,93,7.082898869682484,,8
25,26,94,1.4294942863151838,,339
26,27,95,2.0165016663432644,,137
28,29,96,1.357870301710181,,724
28,32,97,4.302013897507262,,151
28,33,98,3.5250579195903096,,1133
29,33,99,4.582971038951807,,427
30,31,100,2.912322354372318,,582
31,32,101,3.1196380802580874,,1220
32,33,102,2.763147011698013,,2252
