source,target,edge_id,length,connectivity,shared_points
0,12,0,6.131846090985799,,118
0,34,1,6.029521342780472,,102
0,37,2,8.739124094539896,,91
1,13,3,4.41315649332183,,205
1,35,4,2.7946768930030546,,155
1,36,5,23.479522403819146,,4
1,37,6,20.64677253685167,,131
1,38,7,23.4308981003839,,3
2,31,8,9.95177423810237,,68
2,33,9,8.387932527192195,,83
2,40,10,7.55263290947775,,823
2,3,11,7.096371143462057,,208
2,7,12,9.30185612335881,,491
2,8,13,7.303543625438763,,868
2,9,14,10.567589188361094,,145
3,33,15,10.224973578821396,,2
3,8,16,11.176380732045942,,144
3,9,17,10.265761338501084,,163
4,34,18,7.1347379635208865,,87
4,37,19,10.124939594538056,,69
4,5,20,8.094402651958099,,146
4,10,21,9.527067381016336,,45
4,11,22,11.27089160816689,,34
5,34,23,9.721642878848217,,72
5,35,24,26.325144547634928,,1
5,37,25,6.851223351739043,,919
5,39,26,6.462723856073818,,649
5,6,27,5.684970282483627,,1141
5,10,28,12.399318768167587,,35
5,11,29,9.239663208236001,,296
5,14,30,10.579164541290337,,177
6,37,31,9.170329144325809,,653
6,39,32,4.045018502917545,,2856
6,40,33,6.725176323773924,,1174
6,7,34,5.273330246438287,,2057
6,11,35,11.241246461209801,,175
6,14,36,9.687473439734573,,685
6,15,37,9.923332885862804,,280
7,39,38,6.717425034840805,,1175
7,40,39,4.109201310636766,,2389
7,8,40,7.710783145012561,,1059
7,14,41,10.62833632270853,,279
7,15,42,7.93695316691385,,852
7,16,43,12.0975436068265,,308
8,40,44,8.94152745027734,,493
8,9,45,6.575721065109268,,476
8,15,46,9.24845477404275,,308
8,16,47,7.325842649135438,,828
8,17,48,9.42105395438145,,228
9,16,49,8.562183398810117,,228
9,17,50,6.313910574278418,,342
10,11,51,7.857793451509766,,134
10,18,52,6.119839084685187,,75
10,19,53,9.861677730966187,,65
11,14,54,6.450864007205526,,713
11,18,55,9.599101361663331,,65
11,19,56,8.219367736562214,,476
11,20,57,8.44136933147299,,262
12,24,58,5.184578806062158,,422
12,25,59,13.63291355920074,,19
12,34,60,7.7269471230159406,,91
12,37,61,6.923137526062431,,588
12,39,62,9.771081494616952,,292
13,26,63,8.942818072961527,,11
13,35,64,2.7024634409121204,,130
13,36,65,25.834285623915665,,3
13,37,66,21.81991565362662,,277
13,38,67,25.587773134508492,,3
13,39,68,26.460979596878506,,15
14,15,69,6.613380443673893,,1046
14,19,70,11.1637668335467,,262
14,20,71,7.917237052503377,,1040
14,21,72,7.253934567237724,,401
15,16,73,9.331480174250219,,643
15,20,74,9.952550943207703,,401
15,21,75,6.182163117609622,,635
15,22,76,9.087855780139057,,84
16,17,77,5.56611710185878,,459
16,21,78,12.87499976541011,,85
16,22,79,5.389050570507379,,188
16,23,80,7.119395831351711,,41
17,22,81,8.082775766403762,,42
17,23,82,5.80495295190171,,43
18,19,83,6.757639532070418,,178
18,27,84,5.66525763969231,,32
18,28,85,9.653330152762582,,30
19,20,86,5.349879272185161,,1226
19,27,87,6.9658132762921054,,30
19,28,88,4.33345112858632,,796
19,29,89,6.130787470789947,,549
20,21,90,6.02495753903874,,716
20,28,91,6.334828039992303,,549
20,29,92,5.257797308709907,,1003
20,30,93,6.4246661267411564,,128
21,22,94,10.173120211127179,,107
21,29,95,9.790154991440572,,128
21,30,96,6.711537799360148,,156
22,23,97,6.33508028688858,,42
22,30,98,12.108646308246467,,1
24,31,99,7.397810793329184,,190
24,32,100,21.53413710758689,,6
24,37,101,8.94564010102328,,272
24,39,102,8.96323624722295,,632
24,40,103,11.012848644237812,,159
25,37,104,14.751382717163516,,15
25,39,105,16.06001139667533,,17
26,37,106,27.273791271968957,,11
26,39,107,30.673703765528696,,11
27,28,108,7.251416075313631,,30
28,29,109,3.23170974004396,,657
29,30,110,5.76492363439576,,149
31,33,111,7.657859376576615,,68
31,39,112,11.02726884134952,,153
31,40,113,9.092440966375248,,291
32,39,114,19.4548058111331,,6
32,40,115,19.914268388569326,,6
33,40,116,12.24999989975638,,67
34,37,117,7.710175485700668,,278
35,37,118,21.285862165601014,,146
36,38,119,5.229172053053246,,3
37,39,120,6.913723264992362,,1439
39,40,121,5.85452136914799,,1846
