source,target,edge_id,length,connectivity,shared_points
0,1,0,0.00258303416451814,,
1,2,1,0.0015933698610438576,,
1,2,2,0.0015933698610438576,,
2,3,3,0.0045489382014216005,,
3,10,4,0.005344166985497898,,
3,4,5,0.00409310106650684,,
4,7,6,0.00043410630161167495,,
4,5,7,0.00011989591996926403,,
5,11,8,0.0028199009353087282,,
5,6,9,0.00013233842745493524,,
6,7,10,0.00018187195418747568,,
6,12,11,0.003286561898005096,,
7,9,12,0.00080858418674154,,
8,9,13,0.0005129098103946652,,
9,10,14,8.375430637842796e-06,,
10,11,15,0.0016887309362869345,,
11,12,16,0.000598999390151303,,
12,13,17,0.01585650841527418,,
13,16,18,0.08079285477521517,,
13,14,19,0.002177089876874247,,
14,17,20,0.10713013564825913,,
14,15,21,0.02597861494214221,,
15,21,22,0.5630409666818788,,
15,16,23,0.05263714995619872,,
16,17,24,0.028514370749918194,,
17,18,25,0.0489731578032675,,
18,19,26,0.029257614791195374,,
18,20,27,0.19673064567986615,,
19,20,28,0.16747303088867077,,
19,22,29,0.6288942979691989,,
20,21,30,0.2361856424926282,,
21,22,31,0.22523562458789992,,
22,23,32,0.09305976775785196,,
23,24,33,0.004076491327523524,,
23,24,34,0.004076491327523524,,
24,25,35,0.010097067672760307,,
25,29,36,0.012308119550346941,,
25,26,37,0.005398753469563422,,
26,28,38,0.006025996729659644,,
26,27,39,0.0033720023032676183,,
27,31,40,0.009815785874265459,,
27,28,41,0.0026539944263920257,,
28,29,42,0.0008833693511238749,,
29,30,43,0.001228947419332882,,
30,40,44,0.023512444596625826,,
30,31,45,0.0050494746774166765,,
31,32,46,0.0005831620341185673,,
32,39,47,0.013817349055369688,,
32,33,48,4.318907631972735e-06,,
33,34,49,0.0033496228851419563,,
33,34,50,0.0033496228851419563,,
34,35,51,0.0009277967667924436,,
35,38,52,0.006620431425282569,,
35,36,53,0.004366125929453624,,
36,37,54,0.0005294829486147679,,
36,38,55,0.0022543054958289455,,
38,39,56,0.002915179070520746,,
39,40,57,0.004062458829720894,,
40,41,58,0.0070509832255511995,,
