birth,death,raw_death,edge_id
0.0,0.00031006912454927086,1.184561644699926e-06,4
0.0,0.0008990531134846648,3.4346658550092266e-06,9
0.0,0.0009935821477070428,3.7957965171257074e-06,16
0.0,0.005397802899194473,2.0621305940507484e-05,66
0.0,0.006721548293653351,2.567842997342612e-05,70
0.0,0.008340288062239895,3.186252535991585e-05,75
0.0,0.01016716305099704,3.884176279443652e-05,67
0.0,0.011766139031423498,4.4950354289842454e-05,49
0.0,0.012136558625705207,4.636547372319222e-05,59
0.0,0.013669094632926702,5.2220243610116845e-05,80
0.0,0.016321138773501234,6.235188691237209e-05,23
0.0,0.017981317795382114,6.869429328873813e-05,47
0.0,0.022115184521907593,8.448696524748778e-05,73
0.0,0.028172182692112652,0.00010762660459362472,197
0.0,0.02877004187188278,0.00010991061482623632,211
0.0,0.028906997159305576,0.00011043382712851157,78
0.0,0.03103402846778436,0.00011855975617340586,71
0.0,0.03288755431349258,0.0001256408082693783,191
0.0,0.03432932040470408,0.0001311488085088755,36
0.0,0.038014341769861806,0.00014522674992084594,62
0.0,0.04697664282337224,0.0001794655606753015,79
0.0,0.04707457924502966,0.00017983970862983645,72
0.0,0.04845398687947736,0.00018510947993824467,65
0.0,0.05059806454697412,0.00019330053143963577,60
0.0,0.053605974622058045,0.00020479169461439656,68
0.0,0.05555549698890484,0.00021223948363437162,69
0.0,0.06357230641130913,0.00024286621878077952,209
0.0,0.0650724377215166,0.00024859719252628976,39
0.0,0.06613269587444472,0.0002526477123684853,52
0.0,0.07546921344585736,0.00028831614799953737,7
0.0,0.07870723576203778,0.00030068641235915516,63
0.0,0.09946150598747472,0.000379974256669767,32
0.0,0.10803852448322743,0.00041274116679253237,57
0.0,0.11849662326984525,0.0004526943956640571,30
0.0,0.12340814578759535,0.0004714579574990642,27
0.0,0.12361853415738372,0.0004722617072877751,45
0.0,0.12939111726760075,0.0004943147915900115,201
0.0,0.12942261966595425,0.0004944351406665597,25
0.0,0.1364648518135968,0.0005213386838919497,56
0.0,0.14132645567507227,0.0005399115407489496,204
0.0,0.1561834194498598,0.0005966698183423481,11
0.0,0.15647761019750211,0.0005977937195898175,76
0.0,0.16970679914633563,0.0006483333850339536,19
0.0,0.18470312275032233,0.0007056240610360011,54
0.0,0.1930215620127576,0.0007374031171041295,205
0.0,0.1966041176051823,0.0007510896070149209,129
0.0,0.19824485222690694,0.0007573577296628997,206
0.0,0.20101519998900147,0.0007679413300333907,50
0.0,0.23113984748928934,0.0008830269646989478,40
0.0,0.2451524451032345,0.0009365594978082079,34
0.0,0.2466678349025947,0.0009423487637846284,44
0.0,0.2480671633620372,0.0009476946389142538,114
0.0,0.25465543632582505,0.0009728639151814766,190
0.0,0.266364689411836,0.0010175969472559707,24
0.0,0.2774760680315559,0.0010600459106985321,2
0.0,0.3014036318925821,0.001151456735436665,41
0.0,0.30965698980885076,0.001182987160279203,192
0.0,0.31135039696416406,0.0011894565085832642,202
0.0,0.3198283777143818,0.0012218450633476596,212
0.0,0.3199107401860566,0.0012221597139116282,20
0.0,0.33361217994725595,0.0012745035260918192,180
0.0,0.3713955442405902,0.0014188478693561435,126
0.0,0.38120010277294014,0.001456304368765815,111
0.0,0.4079538778888376,0.001558512209998919,189
0.0,0.4081415038115939,0.001559229000075879,195
0.0,0.40820021468847034,0.0015594532941037853,187
0.0,0.41396552621049393,0.0015814785986505153,120
0.0,0.43615197105074727,0.001666237800742043,182
0.0,0.4517655807826857,0.0017258867040330535,14
0.0,0.46799269289231205,0.001787879379496149,102
0.0,0.4782916272166924,0.0018272245500276507,116
0.0,0.5093888785199008,0.0019460258373306758,17
0.0,0.5167133182058777,0.00197400750217247,210
0.0,0.5270923184190399,0.0020136585495984793,117
0.0,0.5365619648866099,0.002049835579512882,196
0.0,0.5374818379099375,0.0020533497839761994,154
0.0,0.5384445506861345,0.0020570276497785533,98
0.0,0.5679637534419131,0.0021698002949667693,28
0.0,0.6373282694380292,0.002434794577359814,6
0.0,0.6491028702025885,0.00247977725813342,188
0.0,0.7628829845555708,0.002914453105295034,183
0.0,0.7694149018113722,0.0029394070850207593,83
0.0,0.7791816259627493,0.0029767190451873947,12
0.0,0.7879081489801236,0.0030100571096367303,21
0.0,0.8036589438264236,0.003070230103241256,213
0.0,0.8076487296564944,0.0030854723408285656,186
0.0,0.8161029124523222,0.0031177699799171954,181
0.0,0.829746938743804,0.0031698944545731633,200
0.0,0.9063888444429465,0.003462690656064959,0
0.0,0.9320157495875216,0.0035605934993446775,184
0.0,1.0206602562860836,0.0038992434142663956,100
0.0,1.0571476575992689,0.004038636771064502,133
0.0,1.0785131700781694,0.004120259753161326,198
0.0,1.1469331143624908,0.004381645474327622,194
0.0,1.1550174096345733,0.004412530026659811,156
0.0,1.1868002533658755,0.004533950492816574,207
0.0,1.1957747210355467,0.004568235783873997,185
0.0,1.2078853370342493,0.004614502148597044,203
0.0,1.3288990271053693,0.005076812531645436,87
0.0,1.3679063650412524,0.005225832839448941,152
0.0,1.6176491544329552,0.006179928897170978,93
0.0,1.7416104500478051,0.006653500061104545,199
0.0,1.8620060604530497,0.007113449185299353,144
0.0,1.8921546643073939,0.0072286263407772555,208
0.0,1.9802675484334096,0.007565245290152789,105
0.0,2.101943108594571,0.008030084225257361,109
0.0,2.1131263316972864,0.00807280765723678,151
0.0,2.192741256726993,0.00837696172827801,107
0.0,2.2104038967278226,0.008444438572093205,193
0.0,2.2494519852157326,0.008593614559830987,89
0.0,2.714102069694532,0.010368724123159034,95
0.0,2.8543178108444147,0.010904392384843475,123
0.0,3.011407093273035,0.011504522884869472,145
0.0,3.0520527266918336,0.011659801997043029,96
0.0,3.436509816329886,0.013128549080714147,177
0.0,3.6234612459417144,0.013842762381577,158
0.0,3.69707251008903,0.014123980578498535,140
0.0,3.802274979294,0.014525887121528525,166
0.0,3.993434139446289,0.015256175277366724,91
0.0,4.041877214486429,0.015441243070644387,85
0.0,4.074039444001672,0.015564112909900951,165
0.0,4.796237446629599,0.018323136579334376,167
0.0,4.811273189192215,0.018380577848164825,148
0.0,4.844035988676483,0.01850574205372213,163
0.0,5.333514423528441,0.02037570372977171,179
0.0,5.817042836324833,0.02222293444890197,137
0.0,8.717976446920806,0.03330541386031727,214
0.0,11.943422799116155,0.045627634079443834,81
0.0,12.119682024820602,0.04630099979619329,173
0.0,13.602645606370523,0.051966387414984494,175
0.0,14.616168832765867,0.05583836512881091,176
0.0,15.359640428806793,0.05867866062057947,170
0.0,31.132341131325646,0.11893534149035279,172
0.0,33.98290817562116,0.12982540476649024,160
