birth,death,raw_birth,edge_id
0.45080382580735867,inf,3.857372017639963,20
0.46495945434847535,inf,3.978496822490095,21
0.5088355755371333,inf,4.3539295771092466,97
0.5951147886111006,inf,5.092190885383363,15
0.5988818880371002,inf,5.124424648900108,100
0.6069960347434644,inf,5.193854588621893,103
0.630920214906375,inf,5.398565502377146,25
0.651711866890752,inf,5.57647245873762,62
0.6753790397962227,inf,5.77898425051026,26
0.6920504348743451,inf,5.921635597255597,98
0.7193208178024334,inf,6.15497880775019,76
0.7257371660755751,inf,6.20988127500393,115
0.7503300717303915,inf,6.420314240907565,66
0.7685238907571326,inf,6.575992441468682,18
0.7763542303096553,inf,6.642993941787422,126
0.7820071717077919,inf,6.691364201129117,64
0.7879494235287351,inf,6.7422099894380905,71
0.7910803258767884,inf,6.769000035165221,111
0.7969604529684905,inf,6.81931424370832,30
0.8048701527537003,inf,6.886994802019373,24
0.83017669226374,inf,7.103534085363969,122
0.831085623266101,inf,7.111311492772155,35
0.839892122701767,inf,7.186665654719788,119
0.8761754844885549,inf,7.497129799986538,55
0.8779224492628478,inf,7.512077971786304,84
0.8889966325846076,inf,7.606835918409911,96
0.9316695409100492,inf,7.971973197782101,77
0.9402790292672244,inf,8.045641604246239,29
0.9483037661592676,inf,8.114306495190439,124
0.9640982045599039,inf,8.249454027738194,82
0.968956575657848,inf,8.291025424544681,69
1.0,inf,8.556653242087453,105
1.0010760364577247,inf,8.565860512932048,3
1.0133097205176143,inf,8.670539905305775,45
1.0220775608875123,inf,8.74556327503297,63
1.0588017044045515,inf,9.059799036720927,58
1.0705450063541249,inf,9.160282399420556,44
1.075275272365479,inf,9.200757645422545,39
1.07553935353615,inf,9.20301729642774,2
1.0814798956798608,inf,9.253848455621482,28
1.0886025570176032,inf,9.314794598849366,0
1.0914236383276266,inf,9.33893361338697,40
1.0970882059601303,inf,9.387403354384658,85
1.0976742228937835,inf,9.392417698079917,89
1.1123651373123318,inf,9.51812275856862,22
1.1125398639221042,inf,9.519617833580607,46
1.1169524755796805,inf,9.557375021426479,117
1.1247113777642375,inf,9.62376525695901,5
1.1250185680570264,inf,9.626393777773739,93
1.1465989293476109,inf,9.811049446176238,37
1.149033783236529,inf,9.831883646598857,41
1.1550621394327114,inf,9.88346620018938,121
1.1553562495249992,inf,9.885982798264084,109
1.1558370929400135,inf,9.890097208630102,67
1.2220993159093143,inf,10.457080073628292,10
1.2444775394986516,inf,10.648562773056154,31
1.285445974909073,inf,10.999115468733986,7
1.3023748537635915,inf,11.143970014869408,91
1.3102224129661157,inf,11.21111885776216,12
1.317764054357219,inf,11.275650068022006,13
1.319580030623094,inf,11.291188747224957,106
1.3307344213700423,inf,11.386633000973344,90
1.4742414608503864,inf,12.614572975605203,9
1.5032505249217778,inf,12.862793477741596,53
1.5379392975812425,inf,13.159613276782238,8
1.6495271412207169,inf,14.114431760837496,42
1.8140315044321038,inf,15.522038553647741,79
1.8552608517542204,inf,15.87482378208068,51
1.9137588085043395,inf,16.37537051336208,47
1.925843199352528,inf,16.47877245549188,33
1.94794036702067,inf,16.66785025686044,78
1.9579269748985373,inf,16.753302197536048,125
2.003366906769247,inf,17.14211593789779,87
2.0135238328077767,inf,17.22902523201502,88
2.054198129787498,inf,17.57706108713618,19
2.0736180738904766,inf,17.743230814806086,27
2.126106078551189,inf,18.192352470056875,6
2.202955484525286,inf,18.849926188837625,101
2.2410016429115496,inf,19.17547397334242,86
2.3433326427018173,inf,20.051084854463863,38
2.349105463259714,inf,20.10048087820658,49
2.377539364026237,inf,20.343779907385642,34
2.4355465903253903,inf,20.840127628362794,112
2.544135140477239,inf,21.769282198073185,114
2.7683295508388266,inf,23.687636026351548,43
