birth,death,raw_birth,edge_id
0.029494397981897725,inf,0.00020480115749643008,21
0.15987909536118783,inf,0.001110157386821381,33
0.22733630320263432,inf,0.001578562073565104,157
0.263688339240915,inf,0.0018309808231378594,16
0.36338790042685887,inf,0.0025232677294615424,162
0.5563540904833831,inf,0.003863172992335788,39
0.6098555102255719,inf,0.004234672444456411,154
0.7256552478484519,inf,0.005038754640590892,164
0.7718811909084268,inf,0.005359735141730715,88
0.7850334820747401,inf,0.0054510611100127004,160
0.9396000392573332,inf,0.006524329662253089,3
0.9436510128799542,inf,0.006552458532264591,55
0.9920905073598264,inf,0.006888809338411184,135
1.1855928975577126,inf,0.008232437830682011,26
1.603042388172543,inf,0.011131094685000065,113
1.7133078308282186,inf,0.0118967482271269,15
1.7201338365695327,inf,0.011944146172925163,190
1.817938269813034,inf,0.012623273821126192,12
1.9808571001741446,inf,0.013754538309263854,28
2.386363251387197,inf,0.016570263830812948,168
2.472383774214484,inf,0.01716756717819061,44
2.4942009085147525,inf,0.017319059483973304,31
3.248355592985595,inf,0.02255570653829795,10
3.506887724286438,inf,0.024350884041935368,5
3.50955908131475,inf,0.024369433225811584,8
3.6699096140815235,inf,0.02548286414703127,130
3.8310361363644545,inf,0.02660168333049695,181
3.9272892328472926,inf,0.027270038913967398,173
3.965188666856964,inf,0.02753320237837864,171
4.090603779808464,inf,0.02840405115161948,138
5.105456921516549,inf,0.03545091809354753,63
5.169482437720323,inf,0.035895494037626374,193
5.2898169899671,inf,0.03673106476539917,1
5.298613844303378,inf,0.036792147753141546,196
5.926132437234335,inf,0.04114946788768603,141
6.113245715371796,inf,0.042448732106234344,59
6.138331120066405,inf,0.042622918401573395,175
6.331698355200037,inf,0.04396560841347186,195
6.52357491600756,inf,0.04529794758425043,177
6.538081297942841,inf,0.04539867599420999,139
7.559440243342915,inf,0.05249071748512804,53
7.995556506313344,inf,0.0555189913801972,51
8.385927268277511,inf,0.058229620834376716,48
8.62877962568974,inf,0.05991592221029518,186
9.175661987826585,inf,0.06371332607148772,61
10.081166771719609,inf,0.07000090746147458,121
17.792112475427235,inf,0.12354363806681501,114
19.139636962705804,inf,0.1329004852524675,100
19.772583053701428,inf,0.1372954924720861,98
20.76994613282519,inf,0.14422091312905683,123
21.330761953125354,inf,0.14811506717181017,102
26.653552186989515,inf,0.1850750892639761,104
27.928945810131705,inf,0.19393107915206942,106
40.24050948548367,inf,0.2794192621233108,109
47.79813309673993,inf,0.33189736540440185,70
51.776192206140195,inf,0.35951993667011894,95
55.15666534462749,inf,0.382993031868492,81
55.39331450372901,inf,0.38463625990570416,96
55.78855201191037,inf,0.3873806827351251,99
56.8671662759876,inf,0.39487028974153887,57
60.65650417091066,inf,0.4211824317117407,76
62.03854428575318,inf,0.43077894612101825,86
66.67086677858765,inf,0.4629445461448437,41
72.4981466951998,inf,0.5034076087477943,93
75.46829532943073,inf,0.5240315210785453,91
77.7635025542369,inf,0.5399688220067749,74
86.51220038460546,inf,0.6007174239394428,65
87.203551861158,inf,0.6055179824292864,83
88.21045011368341,inf,0.6125096127627789,79
98.4883411169536,inf,0.6838765203153178,46
