birth,death,raw_death,edge_id
0.0,0.011647188425672183,6.266468677502621e-05,3
0.0,0.015029409953403582,8.086185547299951e-05,47
0.0,0.018808760073931105,0.00010119567191525791,20
0.0,0.026280720705835998,0.00014139662475307763,14
0.0,0.040097235708889414,0.00021573281245314269,22
0.0,0.048371104373242275,0.0002602482241834594,10
0.0,0.06154268010783015,0.0003311144828525639,17
0.0,0.0692878466890931,0.00037278534968300525,30
0.0,0.06939187046649743,0.0003733450227294058,24
0.0,0.08949684874555305,0.00048151466165263085,12
0.0,0.10991315779749661,0.0005913593353270279,9
0.0,0.11076902786309879,0.0005959641229908788,25
0.0,0.11564656260040135,0.0006222064379064404,15
0.0,0.12359070125619874,0.0006649478225538852,70
0.0,0.14734951964472826,0.0007927760037465502,7
0.0,0.1535461521510597,0.0008261153832497883,40
0.0,0.16173639373914414,0.0008701808611120548,54
0.0,0.20655542801295154,0.0011113180902597164,69
0.0,0.2252418630489366,0.0012118556239267136,18
0.0,0.26463665554582183,0.0014238091222442267,2
0.0,0.2708502695308493,0.0014572398662042393,32
0.0,0.2837046987225962,0.0015263997998751916,35
0.0,0.29228599388003373,0.0015725692403883718,11
0.0,0.31393311902828247,0.001689036001929281,53
0.0,0.31786965379897253,0.001710215509752866,73
0.0,0.3432609980671969,0.001846827074468177,62
0.0,0.39686663037798897,0.002135238323206015,26
0.0,0.4105633239560447,0.002208929842700158,55
0.0,0.4301934559760918,0.002314544694064398,45
0.0,0.45038389264719797,0.002423174119776883,93
0.0,0.45354785173820883,0.002440196983850257,5
0.0,0.4669842410551593,0.0025124880035506114,63
0.0,0.4969907643780813,0.0026739303462445657,33
0.0,0.5425464960467863,0.0029190311853049405,39
0.0,0.6305807049230922,0.003392676491202236,42
0.0,0.7935102031279896,0.004269276542500269,28
0.0,0.8174336231984327,0.004397990320496453,36
0.0,0.909250848355028,0.004891989167660982,49
0.0,1.0,0.005380241521370399,80
0.0,1.0511583585809778,0.005655485846372932,60
0.0,1.1375758176656943,0.006120432647911851,44
0.0,1.3030732461978698,0.007010848784580692,92
0.0,1.3331408625350176,0.007172619822446449,56
0.0,1.661903176458921,0.008941440474481643,64
0.0,1.7671404469108234,0.009507642406562655,87
0.0,1.892188995881593,0.010180433801922309,0
0.0,2.536169977640786,0.013645207018955996,89
0.0,2.6240738308986042,0.014118150980142158,75
0.0,2.733476305565409,0.014706762716885174,78
0.0,2.9477168289963047,0.015859428476608206,66
0.0,3.0026798376335413,0.016155142737817707,91
0.0,3.0154759836726974,0.016223989094051094,50
0.0,3.494147065630389,0.01879935512427916,67
0.0,3.5252791612857495,0.018966853317971405,58
0.0,3.6330316292180083,0.019546587619970676,59
0.0,4.488498176087487,0.024149204255581203,86
0.0,7.387734092189326,0.03974779371164067,72
0.0,8.315668723160828,0.04474030614231106,82
0.0,11.133577271221089,0.05990133471600945,90
0.0,21.909268280577884,0.11787715490600859,84
0.0,24.4559248891486,0.13157878253211308,94
0.0,29.26591781471567,0.1574577061877469,85
0.0,29.49691722842587,0.15870053882480273,88
